nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
UMBU 2678 RADIANCE,185679,2015,,P,PO,99,,1,24,"0,49","0,49",68,"2,71","0,48",63,"2,06","0,17",17,3,"0,17",35,"0,15",38,"0,15",38,"0,09",47,"-0,07",31,,55,1,9,"4,82","0,36",33,"7,53",48,"0,19",35,"0,11",48,"0,17",39,"0,12",37,"-0,05",40,"0,55","0,41",33,"14,21",42
CIA.AZUL 0474-C0134 PANHANDLE,110164,2005,,V,PO,8538,,4,213,"1,11","0,76",93,"3,43","0,76",56,"-5,73","0,46",99,192,"0,08",66,"0,23",19,"0,34",4,"-0,03",83,"-0,01",56,,59,3,147,"7,64","0,64",13,"11,07",29,"0,16",43,"0,34",6,"0,51",1,"0,04",59,"-0,03",45,"-0,29","0,68",90,"14,06",42
CASTELO TE08,152617,2010,,P,PO,16656,,1,150,"-1,02","0,60",5,"7,57","0,69",18,"-1,50","0,35",87,73,"0,12",53,"0,14",41,"0,15",41,"0,13",32,"-0,05",35,,26,1,96,"4,64","0,56",35,"12,21",24,"0,11",59,"0,10",52,"0,11",58,"0,12",37,"-0,07",33,"-0,49","0,63",95,"14,03",42
EARLEY DATELINE 2M,IA812,2002,,P,IA,23805,,7,81,"0,57","0,64",73,"4,49","0,65",45,"1,12","0,29",35,55,"0,07",69,"-0,08",94,"0,08",66,"0,20",18,"-0,07",28,,52,7,66,"5,45","0,53",27,"9,94",35,"0,17",41,"-0,04",89,"0,13",55,"0,18",24,"-0,10",21,"0,28","0,59",53,"13,97",43
SANTA JOANA NET WORTH,166648,2012,,P,PO,15398,,3,61,"1,83","0,59",99,"5,30","0,59",36,"1,21","0,28",32,38,"0,11",56,"0,10",53,"0,12",52,"-0,02",80,"0,10",92,,42,2,46,"4,27","0,47",38,"9,57",37,"0,11",58,"0,12",45,"0,15",46,"-0,01",76,"0,11",91,"0,54","0,53",33,"13,92",43
SÃO BIBIANO HEADLINER 6509,113333,2006,,P,PO,110,,5,71,"0,38","0,54",62,"5,45","0,62",35,"-1,38","0,31",86,59,"0,18",32,"0,21",24,"0,23",17,"0,01",72,"-0,12",15,,34,2,14,"3,45","0,45",46,"8,90",41,"0,14",49,"0,23",18,"0,25",21,"-0,02",77,"-0,10",22,"0,18","0,45",62,"13,83",43
GAP 3981,145903,2010,,P,PO,2555,,1,88,"0,00","0,67",35,"3,64","0,66",53,"-1,57","0,26",88,47,"0,14",44,"0,09",58,"-0,12",98,,,"0,01",62,,50,1,53,"5,61","0,49",26,"9,25",38,"0,15",46,"0,05",68,"-0,13",98,,,"0,00",59,"0,05","0,52",72,"13,75",43
GAP 5391,189030,2015,,P,PO,2555,,1,23,"0,95","0,49",89,"5,39","0,48",36,,,,,"0,13",47,"0,22",22,"0,14",42,,,"0,04",75,,39,1,9,"2,68","0,33",55,"8,08",45,"0,14",50,"0,19",26,"0,13",54,,,"0,05",76,"0,84","0,39",16,"13,73",43
SANTA JOANA 2553,419852,2017,,P,PC,15398,,1,27,"0,09","0,46",42,"4,33","0,46",46,"0,83","0,09",41,4,"0,09",64,"0,17",33,"0,14",43,"0,00",74,"-0,24",2,,51,1,22,"6,61","0,34",19,"10,94",30,"0,07",70,"0,14",39,"0,17",39,"0,01",69,"-0,25",2,"0,22","0,42",59,"13,68",44
RITO 9FB3 OF 5H11 FULLBACK,IA368,1989,,P,IA,23805,M,21,213,"1,06","0,68",92,"4,31","0,74",46,"1,67","0,49",23,350,"0,23",18,"0,20",26,"0,26",12,"0,11",40,"-0,10",22,,36,19,165,"3,74","0,64",44,"8,05",46,"0,10",62,"0,10",52,"0,21",30,"0,10",44,"-0,10",22,"0,35","0,68",48,"13,64",44
TRADIÇÃO 1928,353394,2012,,P,PC,3638,,2,145,"0,56","0,65",72,"8,01","0,67",15,"-0,37","0,35",71,91,"0,24",17,"-0,07",93,"0,11",55,"0,32",5,"-0,03",45,,15,2,135,"1,24","0,57",68,"9,25",38,"0,21",29,"-0,03",86,"0,12",56,"0,21",18,"-0,02",52,"-0,71","0,50",98,"13,63",44
REDBAR BISMARCK G360 FINAL ANSWER,214355,2017,,P,PO,9271,,1,20,"-0,00","0,49",35,"4,08","0,49",48,,,,,"0,13",49,"-0,00",83,"0,18",30,"0,03",67,"0,11",94,,48,1,18,"4,62","0,40",35,"8,70",42,"0,10",60,"0,01",79,"0,24",23,"-0,01",75,"0,10",88,"0,69","0,47",25,"13,57",44
CONNEALY CONFIDENCE 0100 CONNEALY,IA1374,2010,,P,IA,4568,M,3,20,"-0,81","0,46",7,"4,38","0,48",45,"2,94","0,15",8,8,"0,26",13,"0,15",39,"0,26",12,"0,07",52,"-0,13",13,,32,2,17,"3,70","0,37",44,"8,08",45,"0,25",21,"0,14",38,"0,27",17,"-0,02",77,"-0,11",20,"-0,87","0,43",99,"13,48",44
GAP 6807,228286,2019,,V,PO,23388,,1,32,"0,63","0,51",76,"5,39","0,49",35,,,,,"0,07",69,"0,18",30,"0,21",22,,,"-0,07",28,,46,,0,"5,27","0,25",28,"10,66",31,"0,10",60,"0,21",22,"0,29",13,,,"-0,06",35,"0,24","0,28",56,"13,47",44
BT RIGHT TIME 24J,IA886,1999,,P,IA,23805,,7,128,"0,31","0,54",58,"2,00","0,67",69,"1,53","0,28",26,72,"0,11",57,"0,06",67,"0,08",65,"0,10",42,"-0,05",38,,66,7,95,"4,65","0,53",35,"6,65",52,"0,20",31,"0,09",55,"0,10",62,"0,17",26,"-0,08",27,"0,98","0,45",10,"13,42",45
SANTA JOANA 49,185560,2014,,P,PO,15398,,2,93,"0,43","0,64",65,"9,26","0,64",10,"3,32","0,22",5,16,"-0,01",86,"0,17",33,"-0,04",91,"-0,04",83,"-0,20",4,,26,2,85,"3,62","0,52",45,"12,89",21,"0,01",84,"0,11",48,"-0,05",92,"0,02",66,"-0,20",6,"0,58","0,62",31,"13,37",45
SANTA AMÉLIA 7032 SAV RADIANCE 0801,412669,2017,,P,PC,33,,1,29,"0,31","0,37",58,"2,88","0,41",61,,,,,"0,20",26,"0,24",18,"0,22",20,"0,01",72,"0,08",88,,49,1,30,"3,68","0,33",45,"6,56",53,"0,25",20,"0,25",15,"0,29",13,"0,02",67,"0,11",90,"0,07","0,42",71,"13,37",45
GAP 5385,189082,2015,,P,PO,2555,,3,27,"-0,83","0,51",6,"6,66","0,50",25,"0,96","0,18",38,14,"0,14",44,"0,25",18,"0,22",19,"-0,05",86,"0,01",62,,28,3,18,"2,30","0,37",59,"8,97",40,"0,13",54,"0,21",23,"0,24",23,"-0,09",91,"0,01",60,"0,40","0,41",44,"13,37",45
LEACHMAN SHARPSHOOTER 1369,90492,1998,,V,PO,7992,,28,335,"-0,17","0,74",26,"7,93","0,78",16,"0,28","0,55",53,443,"0,13",48,"0,16",35,"0,09",60,"0,14",29,"-0,01",53,,22,22,245,"2,04","0,69",61,"9,97",34,"0,13",53,"0,15",36,"0,10",62,"0,16",28,"-0,05",40,"0,07","0,72",70,"13,35",45
RUBETA 3910 GRINGO TE GRINGO,IA1005,2003,,P,IA,23805,,13,284,"1,29","0,76",96,"3,79","0,76",51,"-1,36","0,46",85,261,"0,14",45,"0,19",29,"0,16",37,"0,21",17,"-0,05",37,,49,11,229,"4,28","0,66",38,"8,07",45,"0,15",46,"0,13",41,"0,19",34,"0,21",18,"-0,07",31,"0,45","0,72",41,"13,29",45
RINCON CHIMARRÃO TE2059 DEL SARANDY,160403,2012,,P,PO,7287,,1,23,"0,51","0,49",69,"5,62","0,48",33,"-1,46","0,16",87,2,"0,08",64,"0,10",56,"0,15",39,"0,00",74,"-0,01",54,,43,1,21,"4,84","0,39",32,"10,46",32,"0,03",79,"0,07",63,"0,16",43,"0,00",72,"-0,01",52,"0,57","0,38",32,"13,17",45
BUFFALO CREEK VAQUERO 1626,IA351,1988,,V,IA,23805,,43,784,"0,37","0,84",61,"3,39","0,86",56,"-1,04","0,70",81,909,"0,12",53,"0,13",44,"0,17",32,"0,07",53,"0,02",65,,56,39,568,"5,43","0,80",27,"8,82",41,"0,20",31,"0,22",21,"0,26",19,"0,10",42,"-0,02",50,"-0,12","0,77",82,"13,15",46
RITO 12E7 OF 5F56 RITO 5M2,IA1630,2011,,P,IA,16477,,2,166,"0,14","0,67",46,"10,11","0,67",7,"-0,66","0,17",76,12,"0,18",32,"0,25",17,"0,14",42,"0,13",34,"-0,19",5,,11,2,96,"-1,12","0,50",86,"8,99",40,"0,06",71,"0,11",49,"0,01",82,"0,09",47,"-0,24",3,"0,67","0,59",26,"13,06",46
BUFORD PATHFINDER C304,IA1865,2014,,P,IA,22812,,14,216,"-0,43","0,70",15,"3,68","0,70",53,"0,98","0,25",38,11,"0,10",60,"0,11",50,"0,07",67,"0,02",69,"0,06",81,,56,11,85,"5,52","0,56",26,"9,20",39,"0,16",44,"0,18",29,"0,12",56,"-0,00",73,"0,05",77,"0,07","0,62",72,"13,03",46
GAR SUNRISE,IA1795,2010,,P,IA,22294,,3,22,"-0,31","0,43",20,"5,42","0,43",35,"3,47","0,08",5,20,"0,13",47,"0,05",71,"-0,01",85,"0,24",13,"-0,02",51,,39,3,20,"4,74","0,32",33,"10,16",33,"0,11",58,"0,06",64,"-0,01",86,"0,29",9,"0,02",66,"-0,21","0,40",86,"13,01",46
PIRAY 893 RED BRIGADIER JACOBO TE,IA1317,2009,,V,IA,13096,,6,112,"-0,42","0,64",16,"2,24","0,66",67,"-1,57","0,25",88,53,"0,17",35,"0,06",66,"0,18",29,"0,04",61,"0,05",77,,58,5,97,"5,19","0,53",29,"7,43",49,"0,14",51,"0,06",64,"0,24",22,"0,04",61,"0,07",82,"0,42","0,60",43,"12,99",46
TRES MARIAS 9849 CACHAFAS 7238 TE SULTAN,IA1844,2013,,P,IA,5150,K,8,86,"-0,68","0,61",8,"4,98","0,62",40,"-1,53","0,15",88,12,"0,11",58,"0,23",21,"0,20",23,"-0,09",93,"-0,01",55,,45,7,38,"3,67","0,42",45,"8,65",42,"0,10",60,"0,19",27,"0,20",31,"-0,05",84,"-0,02",49,"0,70","0,45",24,"12,97",46
MYTTY IN FOCUS,IA882,2001,,P,IA,23805,,11,183,"-0,33","0,68",20,"5,32","0,73",36,"2,52","0,42",12,179,"0,06",73,"0,07",64,"-0,03",89,"0,11",41,"-0,13",14,,48,10,152,"3,96","0,63",41,"9,28",38,"0,03",79,"0,07",63,"-0,11",97,"0,09",46,"-0,18",8,"1,22","0,62",5,"12,94",46
LEACHMAN CHEYENNE B221L,IA781,2001,,V,IA,23805,,34,686,"-0,23","0,77",23,"5,27","0,83",37,"-0,61","0,53",74,285,"0,12",54,"0,05",70,"-0,05",91,"0,11",40,"-0,06",33,,42,32,431,"3,80","0,74",43,"9,06",39,"0,10",61,"0,02",77,"-0,06",93,"0,09",46,"-0,05",40,"0,44","0,75",42,"12,91",46
BT JUNCO BRIGADIER 1151,185336,2014,,V,PO,21499,,2,31,,,,"6,08","0,38",29,,,,,"0,11",57,"0,20",28,"0,15",38,"0,14",30,"0,01",62,,37,2,23,"3,24","0,31",49,"9,32",38,"0,13",54,"0,19",28,"0,19",36,"0,12",38,"0,01",63,"0,27","0,28",54,"12,89",46
TÓLIO TE411 BRIGADIER WIDESPREAD ELOGIO,182314,2014,,V,PO,14838,,1,22,"-0,29","0,50",21,"3,25","0,52",57,"-2,43","0,22",95,1,"0,18",31,"0,14",43,"0,14",44,"0,13",33,"0,06",83,,48,1,20,"2,65","0,43",55,"5,90",56,"0,23",24,"0,15",36,"0,21",29,"0,09",47,"0,04",72,"0,45","0,48",41,"12,77",47
PAMPEANO 1877 GAME DAY 1570 DON PANCHO,216317,2016,,P,PO,23219,R,6,44,"0,54","0,49",71,"5,29","0,48",37,,,,,"0,19",28,"0,18",30,"0,31",7,"0,06",56,"0,09",89,,33,4,9,"2,05","0,22",61,"7,34",49,"0,23",24,"0,15",35,"0,34",7,"0,08",50,"0,10",89,"-0,19","0,14",86,"12,71",47
QUIRÍ G31,264652,2005,,P,PC,92,,4,113,"0,70","0,70",80,"3,12","0,70",58,"1,75","0,37",21,90,"0,16",40,"0,23",20,"0,19",26,"-0,04",84,"0,00",59,,53,4,85,"3,90","0,59",43,"7,02",51,"0,16",45,"0,30",10,"0,17",40,"-0,06",86,"-0,04",44,"0,52","0,67",35,"12,70",47
RINCON MAFIOSO 2387 DEL SARANDY,171739,2013,,P,PO,7287,,1,24,"0,59","0,49",74,"6,13","0,49",29,"-3,12","0,24",98,3,"0,15",40,"0,22",22,"0,24",16,"0,01",71,"0,15",97,,31,1,21,"2,07","0,41",61,"8,20",45,"0,15",48,"0,19",28,"0,24",22,"-0,04",83,"0,17",97,"0,27","0,42",54,"12,70",47
SANTA AMÉLIA 6944 TRADIÇÃO 2028,407532,2016,,P,PC,33,,1,24,"1,25","0,38",95,"4,19","0,48",47,,,,,"-0,03",91,"-0,08",93,"-0,02",88,"0,13",33,"-0,07",30,,65,1,23,"8,38","0,39",11,"12,57",22,"-0,01",86,"0,07",61,"-0,02",87,"0,16",27,"-0,06",37,"0,41","0,47",44,"12,68",47
TRANQUERAS 289 BRIG BRUTAL TE BRUTAL,IA2009,2011,,V,IA,22957,K,8,30,"0,37","0,44",61,"2,92","0,48",60,"-2,60","0,19",96,1,"0,15",43,"0,11",51,"0,11",55,"0,02",68,"-0,03",47,,56,7,22,"3,17","0,38",50,"6,09",55,"0,17",42,"0,12",47,"0,10",63,"0,05",56,"-0,01",55,"0,94","0,41",12,"12,67",47
CASAMU 280 ARECUTRAN JEWLIAN CHAITUN,IA1850,2011,,V,IA,22230,,2,30,"-1,10","0,48",4,"5,47","0,47",35,,,,,"0,12",54,"0,16",36,"0,27",11,"-0,01",77,"-0,05",35,,40,2,25,"3,82","0,34",43,"9,29",38,"0,13",54,"0,16",35,"0,27",16,"0,03",65,"-0,05",38,"0,09","0,34",69,"12,63",47
CIA.AZUL 1282 NET WORTH WIDESPREAD,149256,2010,,P,PO,8538,T,2,62,"0,30","0,62",57,"4,63","0,63",43,"-0,54","0,36",73,62,"0,14",46,"-0,06",91,"0,06",69,"0,19",20,"0,01",62,,44,2,45,"3,39","0,52",47,"8,02",46,"0,18",39,"-0,05",90,"0,07",71,"0,20",19,"-0,01",53,"0,16","0,54",64,"12,63",47
INHANDUÍ 1763,276560,2007,,V,PC,8386,,12,350,"-0,06","0,78",33,"4,09","0,79",48,"0,19","0,36",55,104,"0,21",23,"0,26",15,"0,23",18,"0,09",48,"-0,19",4,,40,10,284,"3,66","0,68",45,"7,76",47,"0,25",20,"0,23",18,"0,27",17,"0,14",33,"-0,20",5,"-0,78","0,73",99,"12,56",47
QUIRÍ Q091P,173294,2012,,P,PO,92,,2,43,"0,29","0,54",56,"7,05","0,54",22,"1,14","0,20",34,6,"0,06",73,"0,11",50,"0,14",43,"0,03",65,"0,05",78,,35,2,39,"2,86","0,43",53,"9,90",35,"0,04",78,"0,09",55,"0,13",52,"0,04",61,"0,07",82,"0,82","0,51",17,"12,54",48
KCF BENNETT FORTRESS,IA1532,2011,,P,IA,4568,,2,32,"0,45","0,39",66,"1,49","0,47",73,,,,,"0,13",48,"-0,03",87,"0,10",58,"0,09",46,"0,06",81,,67,2,26,"6,22","0,36",21,"7,71",47,"0,17",42,"-0,01",83,"0,10",63,"0,10",42,"-0,03",47,"0,14","0,39",65,"12,48",48
LEACHMAN GRAND CANYON 1244G,IA576,1997,,V,IA,23805,,26,231,"0,16","0,76",47,"6,25","0,78",28,"-0,28","0,56",70,299,"0,10",60,"0,08",61,"0,07",68,"0,10",42,"0,04",75,,36,22,156,"3,53","0,69",46,"9,79",35,"0,14",49,"0,03",72,"0,16",43,"0,12",38,"0,14",94,"-0,14","0,71",83,"12,47",48
TRADIÇÃO 1933,372893,2012,,P,PC,3638,,1,70,"0,22","0,48",51,"0,10","0,61",84,"-0,37","0,19",71,12,"0,21",23,"0,07",62,"0,23",17,,,"-0,02",51,,68,1,68,"4,84","0,50",32,"4,94",61,"0,19",32,"0,01",78,"0,18",36,,,"0,00",58,"0,54","0,58",34,"12,35",48
ROY ROGERS 5604 ROY ROGERS,IA1000,2005,,V,IA,23805,,15,72,"0,57","0,50",73,"7,26","0,60",20,"-0,56","0,16",74,33,"0,16",39,"0,07",64,"0,11",53,"0,25",11,"0,01",64,,24,12,48,"0,82","0,43",72,"8,08",45,"0,16",45,"0,03",72,"0,13",53,"0,23",16,"0,02",65,"0,15","0,45",65,"12,34",48
SANTA JOANA 1023 GRAN LIDER,279582,2007,,P,PC,15398,L,3,82,"-0,09","0,66",31,"3,28","0,65",57,"0,33","0,36",52,123,"0,27",12,"0,50",1,"0,38",2,"0,03",66,"0,07",84,,39,3,60,"3,19","0,53",49,"6,47",53,"0,28",14,"0,51",1,"0,46",1,"0,01",69,"0,09",86,"-0,89","0,57",99,"12,31",48
UMBU 2666 CLASSIC HEADLINER,185670,2015,,P,PO,99,,1,25,"0,48","0,53",68,"1,61","0,53",72,"1,05","0,18",36,3,"0,11",56,"0,11",51,"0,16",37,"-0,03",82,"0,01",61,,68,1,12,"4,51","0,39",36,"6,12",54,"0,13",52,"0,11",50,"0,20",30,"0,00",72,"0,05",77,"1,11","0,42",7,"12,18",49
Performance Qualidade de carne Adaptação TRES MARIAS 6927 PUCARA TE PUCARÁ,IA929,2003,,V,IA,23805,K,48,471,"1,54","0,79",98,"1,46","0,82",73,"-2,96","0,52",97,331,"0,14",47,"0,09",57,"0,23",17,"0,11",40,"-0,02",49,,67,38,343,"4,66","0,72",34,"6,12",54,"0,20",32,"0,14",41,"0,30",12,"0,11",40,"-0,04",44,"0,49","0,75",37,"12,09",49
UMBU 2962 1296 HEADLINER,196732,2016,,P,PO,99,,1,30,"-0,44","0,53",15,"4,25","0,52",47,"3,18","0,14",6,1,"0,16",38,"0,13",44,"0,19",26,"0,15",29,"-0,00",57,,44,1,14,"3,54","0,37",46,"7,79",47,"0,17",41,"0,18",29,"0,23",26,"0,15",29,"-0,03",47,"-0,12","0,38",82,"12,02",49
GAP 3123 QUEBRACHO BARTO,121417,2007,,V,PO,2555,,3,496,"1,07","0,83",92,"3,16","0,82",58,"-1,20","0,57",84,453,"0,21",24,"0,10",53,"0,20",23,"0,26",11,"-0,07",29,,47,3,348,"2,06","0,73",61,"5,22",60,"0,16",44,"0,11",49,"0,26",18,"0,32",7,"0,01",64,"0,67","0,77",26,"11,90",50
INHANDUÍ 1125 BRILLIANCE PREDOMINANT,170345,2013,,P,PO,8386,,1,54,"0,59","0,51",75,"3,34","0,50",56,"2,54","0,20",12,18,"0,20",25,"0,17",33,"0,23",18,"0,02",70,"-0,13",13,,46,1,10,"1,07","0,33",69,"4,41",65,"0,20",30,"0,14",38,"0,22",27,"-0,01",76,"-0,15",11,"0,82","0,40",17,"11,89",50
OSU CLARITY 1152 CLARITY,IA1736,2011,,P,IA,18583,,2,63,"0,68","0,53",78,"5,00","0,55",39,"3,72","0,17",3,15,"0,17",34,"0,09",59,"0,13",44,"0,16",26,"-0,17",7,,37,2,39,"2,49","0,41",57,"7,49",48,"0,14",50,"-0,01",83,"0,11",61,"0,17",27,"-0,21",4,"0,10","0,50",68,"11,86",50
CONNEALY CAPITALIST 028,IA1265,2010,,P,IA,4568,M,18,105,"-0,52","0,69",12,"4,10","0,69",48,"0,23","0,33",54,58,"0,09",62,"0,26",16,"0,11",53,"-0,03",82,"-0,12",14,,53,18,78,"3,07","0,56",51,"7,17",50,"0,05",74,"0,12",44,"0,05",75,"-0,07",88,"-0,15",11,"1,29","0,62",4,"11,84",50
SAV BRAVE 8320,IA1119,2008,,P,IA,23805,,8,129,"0,92","0,65",88,"3,28","0,69",57,"3,31","0,35",5,129,"0,18",32,"0,21",25,"0,18",29,"0,12",36,"-0,24",2,,49,8,118,"2,76","0,58",54,"6,03",55,"0,15",47,"0,19",28,"0,17",39,"0,07",53,"-0,26",2,"0,57","0,60",31,"11,83",50
PASTORIZA 1548 TRUENO TE,IA1952,2014,,V,IA,22742,,7,99,"1,40","0,54",97,"0,24","0,63",83,,,,,"0,25",15,"0,34",6,"0,33",4,"0,07",54,"0,14",96,,63,5,66,"2,03","0,47",61,"2,28",75,"0,30",11,"0,36",5,"0,42",3,"0,10",44,"0,16",97,"0,64","0,52",27,"11,80",50
TRADIÇÃO 2028 RETRUCO,372896,2013,,P,PC,3638,P,13,237,"0,56","0,75",72,"1,08","0,76",76,"1,65","0,35",24,75,"0,06",73,"0,01",79,"0,11",55,"-0,00",75,"-0,03",42,,76,12,171,"6,03","0,64",23,"7,11",50,"0,15",48,"0,20",25,"0,20",32,"0,00",73,"-0,04",41,"0,75","0,71",21,"11,78",50
WT BUTIÁ TE140 BISMARK X STA AMÉLIA 5001,168556,2012,,P,PO,17087,,1,81,"-0,16","0,55",26,"5,31","0,56",36,"-0,22","0,27",66,52,"0,09",64,"0,15",38,"0,14",42,"0,04",63,"0,03",73,,45,1,70,"2,68","0,45",55,"7,99",46,"0,11",59,"0,12",46,"0,17",40,"0,01",70,"0,01",61,"0,62","0,53",28,"11,66",50
MANDAN BLACK 2582 TELLECHEA,190401,2015,,P,PO,18551,,2,44,"-0,11","0,57",29,"1,47","0,55",73,,,,,"0,20",26,"0,09",59,"0,12",52,"0,15",29,"-0,14",11,,60,1,20,"1,68","0,36",65,"3,15",71,"0,21",29,"0,11",49,"0,14",49,"0,08",48,"-0,15",11,"1,17","0,43",6,"11,64",51
SANTO ANTÃO PENDLETON 692,156957,2012,,P,PO,14982,,1,39,"-0,74","0,36",8,"6,08","0,58",29,"1,52","0,22",26,12,"0,31",7,"0,23",21,"0,43",1,"0,08",50,"0,09",90,,18,1,32,"-2,08","0,46",91,"4,00",67,"0,22",26,"0,04",71,"0,38",4,"-0,00",74,"0,06",80,"0,20","0,52",60,"11,62",51
QUIRI R065,389313,2013,,V,PC,92,,2,53,"-0,15","0,60",27,"5,87","0,59",31,"-2,69","0,21",96,14,"0,27",12,"0,23",20,"0,24",15,"0,12",37,"0,01",63,,22,2,23,"-0,48","0,42",83,"5,39",59,"0,25",21,"0,19",27,"0,25",22,"0,07",51,"0,04",73,"-0,32","0,51",91,"11,55",51
LEACHMAN NONE BETTER 9604,73526,1991,,V,PO,6317,,46,775,"-0,17","0,79",26,"5,26","0,84",37,"-1,60","0,68",89,921,"0,02",82,"0,08",62,"0,03",77,"-0,03",83,"0,01",63,,53,38,596,"5,40","0,78",28,"10,66",31,"0,05",75,"0,10",53,"0,08",69,"0,06",53,"-0,00",57,"0,16","0,71",63,"11,52",51
QUIRI T0217,409454,2015,,P,PC,92,,2,33,"0,55","0,38",72,"-1,02","0,48",89,"1,73","0,15",22,5,"0,17",36,"0,11",51,"0,20",23,"-0,03",82,"0,02",68,,78,1,26,"4,67","0,37",34,"3,64",68,"0,20",31,"0,16",33,"0,29",13,"0,03",65,"-0,02",50,"1,00","0,46",10,"11,50",51
TRADIÇÃO 2450 XAVANTE,418278,2017,,P,PC,3638,P,3,27,"0,67","0,41",78,"0,81","0,49",78,,,,,"0,14",45,"0,25",17,"0,11",53,"-0,02",80,"-0,03",43,,70,3,27,"4,15","0,39",39,"4,96",61,"0,21",29,"0,30",10,"0,16",43,"-0,04",82,"-0,04",40,"0,64","0,43",28,"11,45",51
LA LEGUA CANYON 8279 TE CANONAZO,IA1267,2002,,V,IA,17375,,2,60,"0,69","0,58",79,"6,36","0,58",27,"-1,28","0,22",84,22,"0,15",42,"0,02",78,"0,10",57,"0,20",19,"0,01",62,,30,2,58,"0,63","0,48",74,"6,99",51,"0,22",26,"0,01",78,"0,16",43,"0,15",29,"0,04",71,"-0,09","0,54",81,"11,40",51
RECALADA TE18 CAPITÁN RESOURCE TE1638,215276,2017,,P,PO,21701,,1,60,"0,28","0,49",55,"3,42","0,59",56,,,,,"0,15",42,"0,21",24,"0,21",21,"-0,05",86,"0,00",59,,52,1,27,"2,79","0,45",54,"6,22",54,"0,15",47,"0,16",34,"0,25",20,"-0,04",82,"-0,00",57,"0,53","0,51",34,"11,36",52
TRES MARIAS 7033 CANDOMBE 6164 TE,IA931,2004,,P,IA,23805,,14,83,"0,39","0,61",63,"4,17","0,66",47,"-2,57","0,40",96,189,"0,09",62,"0,10",56,"0,12",50,"0,05",59,"-0,03",46,,52,10,38,"4,94","0,54",31,"9,11",39,"0,10",63,"0,14",39,"0,13",54,"0,03",63,"-0,01",54,"-0,09","0,59",81,"11,31",52
BF ITANHOMI DA BRASIL FLORESTAL TE653,204013,2016,,P,PO,18640,,1,31,"1,04","0,51",91,"1,66","0,50",71,,,,,"0,24",17,"0,18",31,"0,13",47,"0,10",42,"0,01",62,,55,1,16,"1,48","0,38",66,"3,14",71,"0,23",24,"0,19",28,"0,15",47,"0,12",37,"0,00",59,"0,59","0,42",30,"11,26",52
GAP TE 4041 GRINGO 2048,148763,2011,,P,PO,2555,,2,54,"0,39","0,62",62,"0,84","0,61",78,"0,90","0,26",39,43,"0,07",69,"-0,00",83,"0,06",71,"0,09",46,"-0,05",37,,76,2,36,"7,03","0,46",16,"7,87",46,"0,15",47,"0,04",70,"0,14",49,"0,09",47,"-0,14",12,"0,09","0,49",69,"11,25",52
ESPINILHO FIV157,184021,2013,,P,PO,14550,,1,23,"0,35","0,40",60,"3,57","0,53",54,"1,87","0,25",19,6,"0,19",28,"0,05",72,"0,17",34,"0,17",23,"0,02",68,,46,1,14,"0,69","0,42",73,"4,26",66,"0,17",40,"0,03",74,"0,18",37,"0,15",29,"0,05",76,"0,89","0,45",14,"11,23",52
TRADIÇÃO T69,190735,2015,,P,PO,3638,,1,65,"0,85","0,58",85,"7,06","0,62",22,,,,,"0,10",58,"0,19",29,"0,14",42,,,"0,05",77,,30,1,61,"2,83","0,53",53,"9,89",35,"0,05",76,"0,06",66,"0,07",70,,,"0,07",83,"-0,06","0,60",79,"11,22",52
BON VIEW NEW DESIGN 878,IA721,1998,,P,IA,23805,M,21,301,"0,02","0,74",37,"2,56","0,78",64,"5,46","0,53",1,384,"0,10",60,"0,08",60,"0,04",75,"0,32",5,"-0,14",10,,63,19,240,"5,44","0,69",27,"8,00",46,"0,10",63,"0,10",52,"0,01",82,"0,36",4,"-0,21",4,"0,23","0,68",57,"11,20",52
SAC CONVERSATION,IA1660,2013,,P,IA,4568,M,6,46,"-0,65","0,53",9,"4,92","0,54",40,"3,15","0,13",7,11,"0,18",31,"0,14",41,"0,20",25,"0,12",38,"-0,07",30,,37,5,34,"-0,03","0,39",79,"4,90",61,"0,22",27,"0,17",31,"0,24",23,"0,12",37,"-0,13",15,"0,45","0,42",41,"11,10",52
