nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRES MARIAS 5181 JÚNIOR TE,IA713,1997,,P,IA,23805,,15,80,"0,29","0,63",53,"-1,14","0,64",91,"0,79","0,25",42,45,"-0,08",96,"-0,19",99,"-0,06",95,"0,09",48,"0,07",85,,93,11,48,"3,08","0,47",53,"1,94",79,"-0,06",94,"-0,17",99,"-0,04",93,"0,10",46,"0,10",89,"-0,29","0,55",90,"-2,41",89
LELAND MARKSMAN 6629 Marksman,IA1969,2016,,V,IA,23392,G,8,80,"-1,61","0,61",2,"3,19","0,60",60,"1,17","0,08",33,1,"0,02",83,"0,10",57,"0,04",78,"0,19",23,"0,08",88,,70,3,38,"-1,13","0,39",87,"2,06",78,"-0,01",89,"0,05",73,"0,04",82,"0,09",50,"0,17",97,"-1,04","0,46",99,"-2,46",90
OTTONO B600 TE DADDY PANCHO NEGRO,73032,1997,,P,PO,35,,58,1341,"1,02","0,87",89,"-0,90","0,88",90,"2,30","0,71",14,1196,"0,06",75,"0,02",81,"0,09",66,"-0,01",80,"0,08",88,,88,50,806,"-0,24","0,81",82,"-1,14",89,"0,07",74,"-0,01",86,"0,09",67,"-0,04",85,"0,12",92,"-0,74","0,81",99,"-2,74",90
MOHNEN PULSE 533,IA1911,2013,,P,IA,22840,,1,32,"-1,53","0,51",2,"-1,15","0,49",91,"1,48","0,10",27,13,"-0,04",93,"-0,05",92,"0,01",84,"0,05",64,"-0,02",53,,92,1,20,"1,10","0,32",72,"-0,05",85,"-0,03",91,"-0,04",91,"0,03",82,"0,06",57,"-0,04",46,"0,08","0,30",71,"-2,77",90
SANTO ANTÃO ZORZAL MAGNO 762,167493,2013,,P,PO,14982,,1,44,"-0,19","0,50",25,"-1,56","0,58",92,"-1,05","0,15",82,4,"0,04",80,"0,22",25,"0,09",64,"-0,05",88,"0,02",68,,90,1,27,"-1,67","0,43",90,"-3,22",93,"0,02",83,"0,15",41,"0,06",77,"-0,12",95,"-0,01",56,"0,59","0,46",33,"-2,85",90
DOBLEHACHE 293 BIGUA TE TEHUELCHE,IA1410,2008,,P,IA,15614,,13,132,"-0,34","0,68",18,"-1,58","0,70",93,"-0,52","0,39",75,131,"0,16",43,"0,34",6,"0,26",13,"-0,14",96,"-0,02",50,,85,12,103,"-2,35","0,59",93,"-3,93",94,"0,16",48,"0,32",8,"0,29",15,"-0,18",97,"-0,01",56,"-0,82","0,63",99,"-2,87",90
ERRE TE 383 CONDOR EURO TE EURO,IA1886,2011,,P,IA,21177,K,21,158,"-0,16","0,72",25,"-0,05","0,71",86,"-2,22","0,25",94,48,"0,09",68,"0,13",47,"0,10",62,"-0,06",89,"0,12",95,,82,15,113,"-3,15","0,58",95,"-3,20",93,"0,01",86,"0,06",70,"0,04",81,"-0,11",94,"0,12",92,"0,26","0,65",59,"-3,14",90
ANGUS GUARITA 244TEI TOMAHAWK TOMAHAWK,195003,2015,,P,PO,20983,R,26,401,"0,67","0,80",75,"-1,05","0,80",90,"-3,05","0,23",98,19,"0,01",86,"0,16",39,"0,19",30,"-0,21",99,"0,11",92,,90,23,262,"-1,28","0,66",88,"-2,33",91,"0,01",87,"0,11",56,"0,22",29,"-0,24",99,"0,09",88,"0,38","0,72",49,"-3,25",90
RINCON LAPACHO 860 DEL SARANDY,104073,2004,,V,PO,7287,,15,870,"0,40","0,87",59,"-1,26","0,86",91,"-6,70","0,64",99,763,"0,19",35,"-0,00",86,"0,33",5,"0,04",65,"0,03",72,,81,13,655,"-3,66","0,78",96,"-4,92",96,"0,15",52,"-0,07",95,"0,25",22,"-0,02",80,"0,05",77,"-0,61","0,82",97,"-3,31",91
JUQUIRY RED 8038 8910,387529,2014,,V,PC,18553,,1,29,"-0,07","0,45",30,"-1,09","0,48",91,"-1,55","0,14",89,9,"-0,05",95,"0,08",65,"0,01",85,"-0,01",79,"0,01",65,,93,1,26,"1,41","0,37",70,"0,32",84,"-0,06",94,"0,08",63,"0,00",87,"-0,03",82,"-0,03",47,"-0,05","0,41",79,"-3,33",91
DON JOSE 176 MAXI TE MAXI,IA1149,2005,,P,IA,23805,K,38,402,"0,47","0,82",63,"1,94","0,82",72,"-2,85","0,58",98,421,"0,10",64,"0,10",58,"0,17",36,"0,00",76,"0,11",93,,71,32,265,"-4,26","0,74",98,"-2,32",91,"0,03",82,"0,08",64,"0,19",39,"-0,08",91,"0,14",95,"-0,27","0,78",89,"-3,34",91
RIVERBEND NONE BETTER Y095,IA1465,2011,,P,IA,13096,,2,40,"0,25","0,30",51,"0,15","0,44",85,"0,60","0,14",46,21,"-0,01",89,"0,07",68,"0,00",86,"-0,03",84,"-0,05",38,,88,2,32,"0,08","0,31",80,"0,23",85,"-0,08",97,"-0,01",86,"-0,04",93,"-0,08",91,"-0,07",34,"-0,06","0,18",80,"-3,34",91
JUQUIRY BLACK J05 GENERAL TEIC22,171403,2012,,P,PO,18553,,2,42,"0,67","0,37",74,"0,62","0,51",82,"-2,53","0,18",96,24,"0,09",68,"0,08",65,"0,13",51,"0,09",49,"0,10",92,,78,2,39,"-3,58","0,40",96,"-2,96",92,"0,04",80,"0,04",74,"0,12",59,"0,03",69,"0,10",89,"-0,11","0,42",82,"-3,44",91
S2 EBV 6703-7136 TENIENTE,119550,2007,,V,PO,6667,,2,41,"-1,11","0,48",3,"2,25","0,47",69,"1,49","0,24",27,21,"-0,03",91,"0,04",75,"-0,00",87,"-0,09",93,"-0,04",44,,79,2,36,"-1,56","0,39",90,"0,68",83,"-0,08",97,"0,02",81,"-0,04",92,"-0,14",96,"-0,05",40,"-0,06","0,36",80,"-3,45",91
TRES MARIAS 8953 ZORZAL 7858 TE EMPERADOR,IA1457,2010,,P,IA,16982,K,4,36,"-0,61","0,54",10,"1,31","0,51",77,"-2,43","0,19",95,6,"0,03",81,"0,02",80,"0,00",86,"-0,19",98,"0,06",82,,79,4,12,"-2,83","0,35",94,"-1,52",90,"-0,02",91,"-0,03",89,"-0,05",94,"-0,25",99,"0,06",80,"-0,09","0,36",81,"-3,92",91
CIA.AZUL TE2624 CUMBIERO ZORZAL AVATAR,181092,2014,,P,PO,8538,P,2,39,"0,59","0,59",70,"1,13","0,60",79,"-3,21","0,26",99,17,"-0,02",90,"0,03",77,"0,03",81,"-0,11",95,"0,08",87,,85,2,29,"-1,20","0,47",88,"-0,07",85,"-0,06",94,"-0,06",93,"0,00",87,"-0,16",97,"0,08",85,"-0,28","0,53",90,"-4,12",91
DOBLEHACHE 33 ORIENTAL TE,IA674,1996,,V,IA,23805,,39,790,"0,73","0,83",77,"-1,00","0,85",90,"-1,74","0,65",91,710,"0,08",69,"0,06",70,"0,09",65,"-0,06",89,"0,02",69,,87,35,512,"-3,17","0,77",95,"-4,17",95,"0,02",85,"0,01",83,"0,05",78,"-0,08",92,"0,06",79,"0,24","0,80",60,"-4,21",92
Performance Qualidade de carne Adaptação SOLÉ 1493 PASTORIZA NACHO,220083,2018,,V,PO,11430,,1,26,,,,"-0,88","0,45",90,,,,,"-0,02",90,"-0,06",93,"0,03",80,"-0,05",88,"0,07",86,,91,1,14,"-1,52","0,31",90,"-2,40",91,"-0,03",91,"-0,04",91,"0,03",82,"-0,05",86,"0,11",90,"0,36","0,41",51,"-4,34",92
RITO 9M25 OF RITA 5F56 PRED,IA1501,2008,,P,IA,16477,,1,24,"-0,56","0,49",11,"1,27","0,48",77,"1,59","0,20",25,27,"-0,01",88,"-0,08",95,"-0,11",98,"0,12",39,"-0,03",45,,83,1,22,"-2,48","0,38",93,"-1,21",89,"-0,07",95,"-0,13",98,"-0,20",99,"0,11",45,"-0,06",39,"0,15","0,41",66,"-4,36",92
LSF COMBINATION A301M,IA978,2002,,V,IA,23805,,12,180,"1,40","0,63",95,"2,20","0,70",69,"-0,42","0,35",73,136,"-0,17",99,"-0,25",99,"-0,22",99,"0,14",35,"-0,04",42,,89,11,160,"1,15","0,59",71,"3,35",72,"-0,16",99,"-0,22",99,"-0,25",99,"0,11",45,"-0,08",32,"-0,19","0,56",86,"-4,40",92
GAP 6591,228329,2019,,P,PO,23388,,1,45,"-0,03","0,61",33,"-3,04","0,58",96,,,,,"-0,07",96,"0,38",4,"0,22",22,"-0,07",91,"0,12",95,,97,1,5,"2,70","0,37",56,"-0,34",86,"-0,06",94,"0,38",4,"0,28",16,"-0,06",88,"0,08",85,"-0,19","0,42",86,"-4,46",92
SOLDERA 7122 VISTOSO,207967,2017,,P,PO,15061,,1,35,"-1,99","0,53",1,"-2,31","0,53",94,"1,59","0,19",26,2,"-0,07",96,"0,04",74,"0,02",83,"-0,21",99,"0,00",62,,96,1,16,"0,89","0,40",74,"-1,42",89,"-0,08",97,"0,05",72,"0,05",78,"-0,26",99,"0,02",69,"0,49","0,46",41,"-4,53",92
RIB TEI05 YESQUERO QUEBRACHO KARÚ,186817,2014,,V,PO,21184,K,22,246,"-0,34","0,74",17,"-2,15","0,76",94,"-0,26","0,29",65,43,"0,04",80,"0,03",78,"0,12",55,"0,00",75,"0,08",89,,92,21,194,"-1,30","0,63",88,"-3,45",94,"-0,02",90,"-0,02",87,"0,11",63,"-0,03",82,"0,06",79,"0,21","0,70",62,"-4,64",92
LAS LILAS 2403 BOYD ON TARGUET MAX OBJETIVO,IA1677,2010,,P,IA,13096,,2,41,"-0,04","0,13",33,"-0,46","0,32",88,"-0,82","0,08",80,17,"-0,02",90,"-0,04",91,"0,04",77,"-0,05",88,"0,06",83,,90,2,20,"-1,77","0,19",91,"-2,23",91,"-0,05",93,"-0,06",94,"-0,01",89,"-0,06",89,"0,07",83,"0,29","0,16",56,"-4,80",93
TRES MARIAS A348 DON EMILIO DON EMILIO,IA1930,2015,,P,IA,5150,K,21,114,"0,58","0,66",69,"-3,89","0,66",97,"-0,96","0,19",81,16,"-0,06",95,"-0,04",90,"0,02",84,"-0,15",97,"0,22",99,,98,15,63,"1,49","0,49",69,"-2,40",91,"-0,08",96,"0,00",84,"0,03",83,"-0,16",97,"0,20",99,"0,58","0,56",34,"-4,84",93
LIMESTONE GREAT DIVIDE U254 DIVIDE,IA1118,2008,,P,IA,23805,M,10,130,"1,47","0,71",96,"0,88","0,69",80,"-0,81","0,31",79,91,"0,08",70,"-0,02",88,"0,14",47,"-0,03",84,"0,04",77,,78,8,96,"-4,47","0,55",98,"-3,59",94,"-0,01",88,"-0,11",97,"0,10",67,"-0,04",85,"0,04",75,"-0,01","0,62",76,"-4,88",93
TRÊS MARIAS 9265 CANDE 8328 TE CORONEL,IA1415,2011,,P,IA,16982,K,21,254,"0,56","0,75",68,"1,45","0,76",76,"-2,72","0,41",97,118,"0,04",79,"-0,01",86,"0,02",84,"0,08",54,"0,29",99,,78,19,162,"-3,81","0,63",97,"-2,37",91,"-0,04",92,"-0,16",99,"-0,07",96,"0,05",61,"0,34",99,"-0,10","0,70",81,"-4,92",93
CURA 4925 CLASSIC HEADLINER TE MANÁ,IA953,2005,,P,IA,23805,,30,561,"0,62","0,84",71,"1,01","0,84",79,"-2,32","0,60",95,767,"0,06",76,"0,08",66,"0,13",51,"-0,01",79,"0,12",95,,79,27,375,"-5,04","0,75",99,"-4,03",94,"-0,03",91,"0,00",83,"0,16",50,"-0,06",89,"0,19",99,"0,38","0,79",49,"-5,17",93
VAR RESERVE 1111 RESERVE,IA1709,2011,,P,IA,15614,,5,29,"-0,19","0,46",24,"0,56","0,44",82,"0,85","0,12",41,13,"-0,02",90,"-0,14",98,"-0,04",92,"0,06",58,"-0,00",60,,87,5,24,"-1,47","0,32",89,"-0,91",88,"-0,08",96,"-0,16",99,"-0,09",97,"-0,01",77,"0,01",62,"-0,36","0,38",93,"-5,46",93
PAINEIRAS ARPÃO GURI 4918,105921,2004,,P,PO,14028,,11,213,"-0,46","0,69",14,"-2,10","0,73",94,"-3,88","0,43",99,149,"0,06",76,"-0,04",91,"0,00",86,"-0,04",87,"0,01",63,,91,9,126,"-2,11","0,59",92,"-4,21",95,"0,04",80,"-0,08",96,"-0,02",91,"-0,01",78,"-0,02",51,"-0,39","0,52",93,"-5,66",94
RINCON AL CAPONE TE1523 DEL SARANDY,135696,2009,,P,PO,7287,,4,26,"1,20","0,49",93,"1,57","0,50",76,"0,34","0,22",53,8,"0,01",84,"-0,15",99,"0,07",72,"-0,03",84,"0,16",97,,79,5,21,"-4,27","0,40",98,"-2,70",92,"-0,06",94,"-0,25",99,"0,01",86,"-0,08",91,"0,20",99,"0,08","0,43",70,"-5,70",94
STRATUM 1333 CREDITO DISCOVERY TE CREDITO,IA1072,2000,,P,IA,23805,,23,320,"0,52","0,81",66,"-3,71","0,80",97,"1,73","0,47",22,309,"0,07",73,"0,04",76,"0,13",50,"-0,11",95,"0,11",93,,94,18,232,"-1,89","0,70",92,"-5,60",97,"0,01",87,"-0,04",91,"0,11",64,"-0,09",93,"0,13",93,"0,23","0,75",61,"-5,81",94
RED L83 MATADOR 43A MATADOR,IA1591,2013,,V,IA,16783,,2,34,"0,11","0,37",42,"0,85","0,47",80,"0,61","0,07",46,14,"-0,05",94,"0,12",52,"0,05",76,"-0,08",92,"0,02",70,,88,2,29,"-2,46","0,33",93,"-1,61",90,"-0,08",96,"0,10",57,"0,05",79,"-0,08",91,"0,03",71,"0,03","0,33",74,"-5,90",94
BC LOOKOUT 7024,IA1038,2004,,P,IA,27153,,12,132,"0,52","0,64",66,"-3,56","0,68",97,"0,65","0,25",45,86,"0,00",86,"0,01",83,"0,08",68,"-0,21",99,"0,09",89,,96,11,77,"-0,36","0,51",82,"-3,92",94,"-0,01",89,"0,05",72,"0,06",77,"-0,22",99,"0,08",86,"-0,01","0,55",76,"-5,97",94
TRIPLE J DESIGN OF FOXCROSS,IA891,2002,,P,IA,23805,,8,86,"-0,23","0,61",23,"-2,92","0,65",96,"1,46","0,30",28,82,"0,01",85,"0,11",54,"-0,03",91,"-0,06",89,"-0,00",60,,94,8,71,"-1,45","0,52",89,"-4,37",95,"-0,01",88,"0,02",80,"-0,07",96,"-0,06",89,"0,02",69,"0,16","0,55",66,"-5,98",94
PAINEIRAS STRYKER ROCK GARRINCHA 4948,106917,2004,,P,PO,14028,,4,85,"0,70","0,56",76,"-3,79","0,65",97,"1,21","0,36",33,78,"0,01",86,"-0,04",91,"0,01",84,"0,03",69,"0,04",77,,97,4,35,"-1,70","0,50",90,"-5,49",96,"0,01",86,"0,01",82,"0,05",79,"0,02",70,"0,04",74,"0,50","0,44",41,"-6,01",94
TRÊS MARIAS TRES MARIAS 8565 CUMBIERO 7832 TE CUMBIERO 8565,IA1198,2009,,P,IA,23805,K,51,492,"0,55","0,82",68,"0,11","0,82",85,"-0,40","0,52",73,438,"0,05",77,"-0,00",85,"0,11",58,"-0,04",86,"0,08",88,,85,40,310,"-4,24","0,72",98,"-4,13",95,"-0,01",88,"-0,07",95,"0,07",74,"-0,08",91,"0,08",85,"-0,05","0,76",79,"-6,04",94
SANTA SÉRGIA TOMY RUBIO TENIENTE,IA839,2000,,V,IA,23805,,56,1551,"0,08","0,87",40,"-1,25","0,88",91,"3,11","0,68",6,989,"0,02",83,"0,10",59,"0,06",72,"-0,05",88,"-0,10",20,,90,50,1056,"-3,66","0,82",96,"-4,91",96,"0,02",85,"0,08",63,"0,07",73,"-0,10",94,"-0,11",21,"0,16","0,84",65,"-6,24",94
UMBU 1416 BRIGADIER TE,129663,2008,,V,PO,99,,4,350,"-0,18","0,82",25,"-0,79","0,79",89,"-4,21","0,51",99,307,"0,05",77,"0,05",73,"0,12",56,"0,09",51,"0,00",62,,88,3,263,"-4,87","0,69",99,"-5,65",97,"0,05",79,"0,02",78,"0,16",47,"0,06",58,"0,01",62,"0,11","0,73",69,"-6,34",94
LA TRINDAD CAPITAN S CAPITAN PRECISION 1025 2T/E,IA1058,2005,,V,IA,23805,,20,530,"-0,40","0,77",16,"-2,43","0,81",95,"2,85","0,56",8,429,"-0,08",96,"-0,13",98,"-0,10",98,"0,07",57,"-0,03",48,,96,17,398,"0,90","0,71",74,"-1,53",90,"-0,08",96,"-0,14",99,"-0,07",96,"0,03",66,"0,01",65,"-0,34","0,74",92,"-6,65",94
SANTA CECÍLIA 3244,408633,2015,,P,PC,10,,1,24,"-0,84","0,52",6,"0,58","0,50",82,"2,65","0,13",10,2,"-0,02",90,"-0,03",90,"-0,05",94,"0,15",34,"0,04",76,,87,1,15,"-4,13","0,36",98,"-3,55",94,"-0,09",97,"-0,09",96,"-0,14",99,"0,13",39,"0,05",76,"0,33","0,44",53,"-6,99",95
BIGUÁ 6677 HEAVY HITTER TE,187083,2015,,P,PO,18474,,1,24,"0,58","0,39",70,"-1,29","0,42",92,"-2,48","0,17",96,7,"0,01",85,"-0,01",87,"-0,05",93,"-0,11",96,"0,14",96,,91,1,20,"-4,84","0,34",99,"-6,12",97,"-0,02",90,"-0,04",91,"-0,03",92,"-0,16",97,"0,15",95,"0,74","0,36",24,"-7,04",95
COLEMAN REGIS 904,IA1215,2009,,P,IA,23805,M,4,70,"-1,33","0,63",3,"-3,56","0,61",97,"4,58","0,30",2,88,"-0,08",97,"-0,08",95,"-0,03",91,"-0,07",90,"-0,03",46,,98,3,56,"1,37","0,49",70,"-2,19",91,"-0,13",99,"-0,02",88,"-0,09",97,"-0,11",94,"-0,04",45,"0,09","0,57",70,"-7,06",95
RUBETA 5897 SUPREMO SUPREMO,IA1932,2010,,V,IA,18480,K,10,82,"0,30","0,63",53,"-4,04","0,65",98,"-2,00","0,26",93,6,"0,03",82,"0,13",47,"0,12",53,"-0,16",98,"0,16",97,,96,10,62,"-1,70","0,52",91,"-5,74",97,"0,06",75,"0,20",27,"0,18",43,"-0,19",98,"0,12",92,"-0,31","0,59",91,"-7,06",95
GELADO DA RIO DA PAZ,102914,2004,,P,PO,13436,,3,141,"0,16","0,69",45,"-1,57","0,71",93,"0,63","0,36",46,158,"-0,06",95,"0,09",61,"0,17",38,"-0,22",99,"0,08",88,,94,2,106,"0,18","0,58",79,"-1,39",89,"-0,05",93,"0,08",64,"0,16",46,"-0,22",99,"0,09",88,"-0,84","0,66",99,"-7,10",95
CATANDUVA HIBERNAL STRYKER 4140 TE 37,79149,1999,,V,PO,16417,,2,181,"0,11","0,76",42,"-0,15","0,73",86,"-1,70","0,41",90,175,"-0,00",87,"-0,04",91,"0,06",72,"-0,03",85,"0,07",87,,89,2,142,"-3,81","0,62",97,"-3,97",94,"-0,02",89,"-0,07",94,"0,06",76,"-0,02",79,"0,08",86,"-0,14","0,66",84,"-7,12",95
BIEBER ROUSE SAMURAI X22,IA1431,2010,,V,IA,4568,M,4,28,"-1,33","0,29",3,"-0,77","0,47",89,"0,62","0,15",46,9,"-0,00",87,"-0,08",95,"-0,04",93,"-0,04",86,"0,15",97,,90,4,18,"-1,53","0,34",90,"-2,31",91,"-0,04",92,"-0,11",97,"-0,08",96,"-0,10",94,"0,17",97,"-0,84","0,36",99,"-7,16",95
CIA.AZUL TE2626 MAXI NET WORTH,194287,2014,,P,PO,8538,,1,51,"0,72","0,60",77,"0,54","0,59",83,"-0,22","0,19",64,3,"-0,06",95,"-0,00",86,"-0,04",92,"-0,08",93,"-0,05",38,,89,1,24,"-1,81","0,42",91,"-1,27",89,"-0,11",98,"0,01",82,"-0,03",92,"-0,13",96,"-0,02",53,"-0,38","0,44",93,"-7,17",95
REPECHO TEI534 HAYMOUNT DA TÓLIO´S FARM,132529,2009,,P,PO,14838,,2,194,"-0,15","0,62",26,"3,17","0,60",61,"3,26","0,20",5,32,"0,06",75,"0,11",54,"0,07",70,"-0,10",94,"0,08",89,,66,2,147,"-8,69","0,46",99,"-5,52",97,"-0,00",88,"-0,00",85,"-0,02",92,"-0,14",96,"0,14",94,"0,16","0,40",65,"-7,33",95
TRES MARIAS 5893 FALUCHO TE,IA1122,1999,,P,IA,23805,K,12,186,"0,21","0,69",48,"0,48","0,71",83,"-4,93","0,39",99,138,"0,03",82,"0,01",83,"0,06",75,"-0,01",80,"0,11",93,,84,11,142,"-3,57","0,57",96,"-3,09",92,"-0,04",93,"-0,05",92,"0,02",85,"-0,06",88,"0,12",93,"-0,68","0,63",98,"-7,40",95
FREYS OPPORTUNITY 148A,IA1673,2013,,P,IA,16783,,3,37,"-0,04","0,29",32,"-1,30","0,47",92,"-0,06","0,03",61,5,"0,03",82,"-0,03",90,"-0,06",95,"-0,08",93,"0,11",93,,90,3,21,"-3,99","0,28",97,"-5,29",96,"0,04",80,"-0,05",92,"-0,05",94,"-0,06",87,"0,12",91,"-0,44","0,26",95,"-7,64",96
SANTA JOANA FULLBACK 24TE,164313,2011,,P,PO,15398,,3,83,"1,40","0,64",96,"3,20","0,62",60,"1,14","0,28",34,60,"0,03",82,"0,31",9,"0,19",30,"-0,01",80,"-0,05",38,,70,3,69,"-6,32","0,49",99,"-3,13",93,"-0,14",99,"0,10",56,"0,13",57,"-0,09",93,"-0,02",53,"-0,00","0,54",76,"-7,72",96
PIEDRITA 731 ÑATO,IA1398,2010,,V,IA,4568,M,14,165,"-0,43","0,68",15,"0,78","0,71",81,"-1,46","0,30",88,57,"0,01",84,"0,13",46,"0,05",76,"-0,00",77,"-0,09",25,,83,14,122,"-4,61","0,58",98,"-3,83",94,"-0,00",88,"0,11",54,"-0,00",88,"-0,09",92,"-0,04",43,"-0,72","0,64",98,"-8,02",96
BASCO NET WORTH 506TE,176335,2012,,P,PO,4074,,1,33,"0,79","0,54",81,"-3,19","0,53",96,"-0,08","0,21",61,9,"-0,02",89,"-0,03",89,"0,12",56,"0,01",74,"0,00",61,,96,1,18,"-1,87","0,39",91,"-5,06",96,"-0,03",91,"-0,02",87,"0,12",60,"0,01",72,"0,01",64,"-0,08","0,38",81,"-8,20",96
LC VULCANICO TEIV312 CUMBIERO,163566,2012,,P,PO,4602,,1,20,"0,35","0,29",56,"-1,02","0,27",90,,,,,"0,04",81,"-0,01",87,"0,06",74,"-0,03",84,"0,08",87,,89,1,2,"-4,20","0,22",98,"-5,22",96,"-0,00",88,"-0,08",96,"0,03",82,"-0,07",89,"0,10",89,"-0,42","0,23",94,"-8,21",96
UMBU TE1784 HORNERO,165406,2010,,P,PO,99,,1,54,"-0,97","0,62",4,"-0,34","0,60",87,"-3,05","0,25",98,29,"-0,06",95,"-0,04",90,"0,03",82,"0,01",75,"0,07",86,,91,1,43,"-2,90","0,47",95,"-3,23",93,"-0,11",98,"-0,09",96,"-0,01",89,"-0,03",83,"0,08",86,"0,00","0,50",75,"-8,27",96
MAYA FIV431 KEVIN CANDELERO FOREMAN,181864,2014,,P,PO,15958,K,1,30,"0,65","0,48",73,"-4,30","0,46",98,,,,,"-0,01",88,"-0,03",89,"0,06",72,"0,01",73,"0,04",75,,98,1,11,"-1,92","0,31",92,"-6,22",97,"-0,03",91,"0,02",81,"0,06",76,"0,05",63,"0,04",74,"0,22","0,25",62,"-8,33",96
TRADIÇÃO 2003,372461,2013,,P,PC,3638,,1,53,"1,12","0,55",92,"-0,31","0,56",87,"1,40","0,21",29,6,"-0,05",94,"-0,13",98,"-0,02",89,"-0,24",99,"-0,02",50,,90,1,48,"-3,78","0,46",97,"-4,09",94,"-0,08",96,"-0,13",98,"-0,05",93,"-0,31",99,"0,00",60,"0,10","0,52",69,"-8,34",96
LAZY MC CC DETOUR 2W DETOUR,IA1365,2009,,V,IA,16783,,3,37,"-0,11","0,48",28,"-4,89","0,51",99,"-0,75","0,17",78,44,"0,03",81,"0,06",70,"0,08",67,"0,07",56,"0,12",94,,98,2,30,"-2,11","0,38",92,"-7,00",98,"0,01",86,"0,06",68,"0,08",72,"0,05",62,"0,14",94,"-0,01","0,36",77,"-8,42",96
BENJAMIN 5395 GENDARME HORNERO GALAN,IA2203,2014,,P,IA,26294,T,2,22,"0,49","0,43",64,"-0,88","0,43",90,,,,,"-0,01",89,"-0,03",90,"0,07",71,"-0,07",90,"0,27",99,,91,2,19,"-3,72","0,33",97,"-4,60",95,"-0,07",95,"-0,12",97,"0,02",84,"-0,09",93,"0,30",99,"-0,03","0,34",78,"-8,42",96
NORTHLINE FAT TONY 605U,IA1181,2008,,V,IA,23805,,7,147,"-0,02","0,62",33,"-2,89","0,69",96,"0,19","0,27",56,82,"-0,19",99,"-0,10",96,"-0,14",99,"-0,02",82,"0,02",68,,99,7,99,"1,89","0,54",65,"-1,00",88,"-0,17",99,"-0,04",91,"-0,12",98,"-0,01",78,"0,01",65,"0,06","0,48",73,"-8,49",96
CLM DON ALFREDO 0694 TE DON ALFREDO,IA1958,2012,,P,IA,10379,T,7,71,"-0,10","0,61",28,"2,53","0,59",67,"1,04","0,10",36,6,"0,12",58,"0,16",39,"0,14",47,"-0,14",96,"0,18",99,,65,6,44,"-10,74","0,40",99,"-8,20",99,"0,05",79,"0,02",78,"0,08",71,"-0,19",98,"0,19",98,"0,09","0,43",70,"-8,75",96
RECONQUISTA 273 DISCUTIDO COPPER ROB,77239,1999,,V,PO,155,,28,933,"0,31","0,76",54,"-3,95","0,81",98,"-0,48","0,54",74,341,"-0,01",89,"-0,05",92,"-0,01",87,"-0,05",87,"0,13",95,,97,25,622,"-1,63","0,70",90,"-5,58",97,"-0,03",91,"-0,07",95,"-0,06",94,"-0,05",86,"0,19",98,"-0,23","0,68",87,"-8,90",96
Performance Qualidade de carne Adaptação ENFATICO TEI123 DA 3 MARIAS TEI - FREE S,170732,2013,,P,PO,16965,,2,23,"0,31","0,39",54,"-4,68","0,36",99,"1,80","0,10",21,12,"-0,09",97,"-0,02",88,"-0,05",93,"-0,27",99,"-0,10",19,,99,1,14,"-1,79","0,23",91,"-6,47",98,"-0,10",98,"-0,02",88,"-0,04",93,"-0,28",99,"-0,10",25,"0,96","0,30",13,"-9,38",97
TRES MARIAS 8239 MALEVO TE,IA1200,2008,,V,IA,23805,,4,22,"0,19","0,48",46,"-2,44","0,46",95,"-2,60","0,17",96,20,"0,05",78,"-0,04",91,"0,09",65,"-0,09",93,"0,01",66,,92,3,16,"-5,23","0,34",99,"-7,67",99,"0,02",85,"-0,08",96,"0,05",79,"-0,07",90,"0,01",65,"-0,16","0,35",84,"-9,61",97
TRÊS MARIAS 7629 DAKTARY TE DAKTARY,IA1417,2006,,V,IA,16982,,9,42,"-0,53","0,56",12,"-5,23","0,54",99,"-0,68","0,22",77,13,"0,08",71,"0,19",31,"0,21",25,"-0,21",99,"0,15",97,,97,7,25,"-3,69","0,41",96,"-8,92",99,"0,11",64,"0,20",28,"0,26",19,"-0,23",99,"0,14",95,"-0,69","0,49",98,"-9,88",97
