nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
SAV PEACE OF MIND 5070,IA917,2005,,P,IA,,,4,40,"1,04","0,58",92,"4,61","0,57",38,"3,26","0,23",4,63,"0,30",6,"0,12",41,"0,13",40,"0,32",4,"-0,08",22,"18,44",21,4,30,"5,88","0,44",18,"10,50",25,"0,29",9,"0,06",57,"0,09",56,"0,32",4,"-0,15",10,"0,70","0,46",18,"23,00",14
SAV BRUISER 9164,IA1195,2009,,P,IA,,,10,87,"-0,46","0,63",13,"7,12","0,64",17,"1,08","0,28",31,38,"0,28",8,"0,24",16,"0,21",17,"0,14",27,"-0,10",16,"23,34",12,7,65,"4,12","0,50",32,"11,24",23,"0,36",4,"0,26",11,"0,30",8,"0,16",24,"-0,13",12,"0,23","0,57",50,"22,99",14
SAV ANGUS VALLEY 1867,IA1372,2011,,P,IA,20353,,42,500,"-0,95","0,80",5,"4,49","0,82",40,"2,33","0,47",11,264,"0,12",45,"0,09",52,"0,06",64,"0,13",32,"-0,13",10,"12,15",40,34,370,"9,24","0,72",4,"13,73",13,"0,20",25,"0,16",29,"0,13",45,"0,22",14,"-0,13",13,"1,00","0,79",7,"22,97",14
LEACHMAN FIELD DAY A614N,IA814,2003,,V,IA,,M,29,452,"-0,08","0,72",31,"8,18","0,81",11,"-0,12","0,52",55,266,"0,23",15,"0,13",39,"0,19",23,"0,21",13,"-0,05",33,"23,84",11,24,281,"4,69","0,70",27,"12,87",16,"0,27",12,"0,17",27,"0,20",26,"0,23",12,"-0,04",38,"0,45","0,75",33,"22,92",14
CONSENSUS 3002 TELLECHEA,211134,2017,,P,PO,18551,,1,31,"-2,24","0,50",1,"9,89","0,49",6,,,,0,"0,16",32,"0,28",9,"0,16",32,"0,06",50,"-0,11",14,"25,35",9,,0,"5,96","0,30",17,"15,85",8,"0,13",45,"0,24",14,"0,12",49,"0,03",59,"-0,11",16,"0,51","0,34",29,"22,87",14
SAV BRAND NAME 9115 BRAND NAME,IA1235,2009,,P,IA,,,20,152,"0,49","0,70",71,"7,01","0,74",18,"2,92","0,43",6,205,"0,31",5,"0,32",6,"0,34",3,"0,16",23,"0,04",73,"23,91",11,18,111,"3,12","0,64",42,"10,14",27,"0,30",8,"0,27",9,"0,36",4,"0,15",25,"0,04",73,"0,88","0,70",10,"22,82",14
SOLDERA 8041 INSTINCT,218479,2018,,P,PO,15061,,1,24,"1,48","0,16",98,"6,64","0,25",20,,,,0,"0,14",38,"0,07",57,"0,01",78,"0,11",37,"0,08",87,"17,49",24,,0,"7,41","0,18",9,"14,06",12,"0,17",34,"0,09",49,"0,03",74,"0,10",39,"0,06",80,"1,03","0,29",6,"22,82",14
CIA.AZUL TE3594 WEST RIVER ZORZAL,202019,2016,,P,PO,8538,,1,22,"0,22","0,46",53,"6,62","0,47",20,"-1,18","0,21",80,9,"0,27",9,"0,18",26,"0,09",57,"0,23",11,"0,09",90,"21,67",14,1,17,"4,45","0,36",30,"11,07",23,"0,26",15,"0,06",58,"0,07",63,"0,19",18,"0,10",90,"0,95","0,32",8,"22,78",14
SANTA JOANA 2214,398949,2015,,P,PC,15398,,1,35,"1,78","0,48",99,"10,14","0,48",5,"1,72","0,15",19,7,"0,09",58,"0,17",30,"0,08",59,,,"-0,12",11,"23,41",12,1,29,"6,68","0,36",13,"16,82",7,"0,09",57,"0,15",30,"0,13",47,,,"-0,14",10,"0,80","0,40",13,"22,77",14
SAV TECHNIQUE 5120,IA1973,2015,,P,IA,20402,,3,30,"1,02","0,50",92,"5,99","0,50",26,,,,0,"0,17",30,"0,03",71,"0,16",30,"0,14",28,"-0,08",20,"16,98",26,3,21,"7,84","0,38",7,"13,83",13,"0,21",23,"0,06",60,"0,19",29,"0,18",21,"-0,11",17,"0,54","0,35",27,"22,56",14
TRADIÇÃO 2011,372471,2013,,P,PC,3638,,2,100,,,,"8,33","0,58",11,"1,00","0,24",33,28,"0,32",5,"0,32",6,"0,26",9,"0,20",14,"0,09",90,"27,29",7,1,78,"3,43","0,47",40,"11,76",20,"0,30",8,"0,25",12,"0,25",16,"0,18",20,"0,11",92,"0,00","0,55",69,"22,54",14
SAV TEN SPEED 3022,IA1688,2013,,P,IA,16477,,33,244,"0,40","0,73",67,"5,46","0,74",30,"-0,37","0,19",67,12,"0,07",64,"0,06",63,"0,11",47,"0,07",47,"0,02",65,"12,58",39,28,147,"10,48","0,58",2,"15,94",8,"0,16",36,"0,09",48,"0,13",45,"0,13",33,"0,01",61,"0,47","0,66",32,"22,41",15
KCF BENNETT PATRON B840 PATRON,IA1804,2014,,P,IA,22524,,4,38,"0,33","0,22",62,"7,09","0,46",17,,,,0,"0,18",26,"-0,05",88,"0,07",61,"0,28",6,"-0,03",39,"19,81",18,3,26,"6,08","0,28",16,"13,16",15,"0,22",20,"0,04",64,"0,09",59,"0,32",5,"-0,07",30,"0,68","0,29",18,"22,38",15
GAP 5729,198739,2016,,V,PO,2555,,1,27,"0,57","0,48",75,"5,20","0,47",33,,,,0,"0,17",29,"0,16",32,"0,14",36,,,"-0,01",50,"15,33",31,1,16,"8,04","0,35",7,"13,24",15,"0,26",14,"0,26",10,"0,27",12,,,"-0,01",52,"0,35","0,30",40,"22,35",15
SOLDERA 6019 BISMARK,195499,2016,,P,PO,15061,,1,35,"-0,48","0,47",13,"9,32","0,51",7,,,,0,"0,16",32,"0,17",30,"0,18",24,"0,08",45,"0,07",83,"24,14",11,1,16,"3,97","0,37",34,"13,28",15,"0,18",30,"0,12",38,"0,18",30,"0,08",45,"0,09",88,"1,15","0,41",3,"22,33",15
SILVEIRAS MISSION NEXUS 1378,IA1625,2011,,V,IA,17737,,8,44,"-0,67","0,54",9,"5,18","0,54",33,"-0,03","0,13",53,9,"0,20",20,"0,18",27,"0,19",21,"0,19",18,"0,16",98,"16,38",27,8,41,"7,37","0,42",9,"12,56",18,"0,26",14,"0,22",16,"0,27",12,"0,20",15,"0,21",99,"0,44","0,48",34,"22,31",15
REDBAR R48 GRAND CANYON U80,297255,2007,,V,PC,9271,,1,38,"0,94","0,55",90,"3,38","0,55",50,"-0,46","0,16",69,17,"0,16",31,"0,27",11,"0,15",34,"0,20",15,"-0,01",49,"11,05",44,1,34,"9,03","0,43",5,"12,42",18,"0,31",7,"0,39",3,"0,28",11,"0,32",5,"-0,04",39,"0,35","0,49",40,"22,29",15
CANTÃO,417101,2017,,V,PC,20397,,1,23,"0,45","0,46",69,"8,93","0,44",8,,,,0,"0,18",26,"0,35",4,"0,37",2,"0,18",18,"-0,10",16,"23,85",11,1,2,"5,82","0,25",18,"14,75",10,"0,18",30,"0,34",4,"0,42",2,"0,13",32,"-0,13",13,"0,30","0,29",44,"22,25",15
SANTA NÉLIA 2679,292465,2008,,P,PC,13463,,2,115,"0,17","0,38",50,"7,04","0,56",17,"0,01","0,20",52,42,"0,18",26,"0,11",46,"0,16",29,"0,24",10,"0,01",58,"19,79",18,2,99,"6,13","0,45",16,"13,17",15,"0,23",19,"0,23",14,"0,22",22,"0,26",9,"0,00",57,"0,54","0,46",27,"22,16",15
SANTA JOANA 1791,362616,2012,,P,PC,15398,,1,44,"0,33","0,56",61,"5,32","0,55",32,"0,79","0,21",37,6,"0,27",9,"0,09",51,"0,13",42,,,"-0,14",8,"18,95",20,1,34,"4,52","0,44",29,"9,84",29,"0,30",8,"0,04",65,"0,11",52,,,"-0,16",7,"0,86","0,49",11,"22,05",16
ESPINILHO RECORD HARVEST TE256,211878,2015,,P,PO,14550,,1,34,"2,09","0,48",99,"7,67","0,50",14,,,,0,"0,26",10,"0,20",21,"0,38",2,"0,15",26,"0,01",58,"23,80",11,1,17,"3,85","0,34",35,"11,53",21,"0,20",24,"0,17",27,"0,36",4,"0,11",36,"-0,01",52,"0,87","0,38",10,"21,95",16
BASCO LUCKY 822,184723,2014,,P,PO,4074,,2,24,"0,86","0,38",88,"7,12","0,39",17,"-1,83","0,14",88,3,"0,17",28,"0,16",32,"0,16",31,"0,04",57,"0,01",60,"19,68",19,1,8,"6,25","0,30",15,"13,37",15,"0,21",23,"0,13",37,"0,18",30,"0,03",60,"0,02",66,"0,49","0,36",30,"21,76",16
SAV HERITAGE 6295 HERITAGE,IA1036,2006,,P,IA,,,14,62,"1,44","0,62",97,"5,59","0,62",29,"-0,57","0,24",71,27,"0,24",13,"-0,06",91,"0,13",42,"0,24",9,"0,03",71,"18,56",21,12,43,"6,61","0,50",13,"12,20",19,"0,28",10,"-0,01",79,"0,14",45,"0,24",11,"0,03",68,"-0,09","0,54",77,"21,55",17
TÓLIO TE422 FARAÓ FARAÓ,192097,2015,,P,PO,14838,P,4,61,"-0,49","0,63",12,"3,43","0,62",50,"0,47","0,15",43,1,"0,16",32,"0,16",31,"0,16",32,"0,13",31,"-0,09",18,"11,14",44,2,30,"8,51","0,45",6,"11,95",20,"0,22",21,"0,14",33,"0,21",25,"0,17",22,"-0,12",14,"0,85","0,49",11,"21,51",17
REDBAR U80 GRAND CANYON Z126,339340,2010,,V,PC,9271,,1,28,"1,23","0,48",95,"4,04","0,49",44,"1,28","0,12",27,9,"0,12",47,"0,20",22,"0,11",48,"0,25",8,"0,10",91,"11,01",44,1,18,"9,75","0,36",3,"13,80",13,"0,23",19,"0,33",5,"0,18",30,"0,36",3,"0,06",81,"0,26","0,43",48,"21,49",17
DAMERON C-5 AMERICAN CLASSIC CLASSIC,IA1612,2012,,P,IA,16477,,13,72,"0,02","0,58",39,"5,85","0,61",27,"2,42","0,14",10,23,"0,17",28,"0,16",31,"0,18",24,"0,12",34,"0,08",87,"16,87",26,12,51,"7,00","0,44",11,"12,85",16,"0,23",19,"0,18",24,"0,27",12,"0,18",21,"0,06",78,"0,42","0,50",35,"21,47",17
BARRAGEM 54 CHATEAU TE91 ALLIANCE 234,130174,2008,,P,PO,2251,,2,63,"0,10","0,63",45,"8,00","0,62",12,"1,07","0,24",31,46,"0,20",20,"0,12",43,"0,13",42,"-0,00",75,"-0,10",16,"22,57",13,1,41,"6,07","0,46",16,"14,06",12,"0,28",11,"0,14",34,"0,19",29,,,"-0,12",15,"-0,51","0,42",95,"21,47",17
TRES MARIAS 9935 CURRENCY 6764 TE NAVAJO,IA1843,2013,,P,IA,5150,K,4,41,"0,11","0,46",46,"8,61","0,44",9,,,,0,"0,23",14,"0,03",71,"0,14",37,"0,26",8,"0,04",73,"24,91",9,2,13,"4,64","0,27",27,"13,25",15,"0,18",30,"-0,06",90,"0,13",46,"0,26",8,"0,08",86,"0,30","0,32",44,"21,44",17
RED FINE LINE MULBERRY 26P,IA1069,2004,,V,IA,14890,,7,41,"0,37","0,53",64,"3,71","0,52",47,"2,36","0,15",10,42,"0,12",47,"0,01",77,"0,09",57,"0,03",62,"-0,05",30,"10,28",46,3,26,"9,58","0,39",4,"13,29",15,"0,21",22,"0,14",33,"0,19",27,"0,09",43,"-0,02",44,"0,54","0,41",27,"21,40",17
SAV DUKE 6313,IA1057,2006,,P,IA,,,4,27,"0,19","0,45",52,"7,61","0,46",14,"1,60","0,11",21,65,"0,28",8,"0,20",22,"0,23",14,"0,31",4,"-0,01",51,"24,35",10,3,14,"2,88","0,33",45,"10,49",26,"0,28",11,"0,20",19,"0,24",17,"0,29",6,"-0,02",46,"0,48","0,39",30,"21,32",17
GAR SURE FIRE,IA1543,2012,,P,IA,4568,,3,20,"-0,71","0,43",8,"6,98","0,42",18,,,,0,"0,09",56,"0,02",73,"-0,04",89,"0,23",11,"-0,33",1,"16,67",26,3,10,"7,61","0,27",8,"14,59",11,"0,14",42,"0,08",52,"-0,07",92,"0,24",11,"-0,32",1,"0,72","0,29",17,"21,27",17
CONNEALY CONFIDENCE 0100 CONNEALY,IA1374,2010,,P,IA,4568,M,3,20,"-0,40","0,44",15,"6,31","0,45",23,"2,83","0,08",7,3,"0,31",5,"0,16",33,"0,29",6,"0,13",31,"-0,09",17,"22,62",13,2,17,"5,29","0,35",22,"11,60",21,"0,33",6,"0,16",28,"0,30",8,"0,08",46,"-0,08",26,"-0,73","0,41",98,"21,06",18
SAV PIONEER 7301 PIONEER,IA1040,2007,,P,IA,,,45,310,"0,13","0,77",47,"7,84","0,78",13,"3,17","0,47",4,305,"0,25",11,"0,21",20,"0,18",24,"0,26",7,"-0,06",28,"23,96",11,39,226,"3,30","0,67",41,"11,15",23,"0,15",37,"0,09",50,"0,11",51,"0,19",19,"-0,09",23,"1,05","0,73",5,"20,98",18
BROWN JYJ REDEMPTION Y1334,IA1420,2011,,V,IA,16477,,35,443,"-1,75","0,79",2,"3,97","0,80",45,"0,43","0,34",44,108,"0,07",65,"0,13",38,"0,09",56,"0,00",72,"0,01",62,"9,20",50,29,326,"10,28","0,69",3,"14,25",12,"0,21",23,"0,25",12,"0,21",24,"0,03",60,"0,05",76,"0,32","0,75",42,"20,96",18
ESPINILHO FIV154,169330,2013,,P,PO,14550,,1,33,"-0,03","0,35",36,"8,96","0,54",8,"2,29","0,23",11,7,"0,17",29,"0,12",44,"0,15",36,"0,18",19,"-0,01",53,"23,64",12,1,21,"4,49","0,42",29,"13,46",14,"0,18",31,"0,07",54,"0,15",42,"0,15",27,"0,01",61,"0,48","0,37",31,"20,90",18
SANTA JOANA 5545,260518,2006,,P,PC,15398,,6,55,"0,74","0,60",84,"6,29","0,62",23,"0,48","0,27",43,58,"0,15",35,"0,02",72,"0,15",36,"0,21",14,"-0,02",43,"17,14",25,4,38,"5,02","0,48",24,"11,31",22,"0,26",13,"0,12",41,"0,23",19,"0,25",10,"-0,06",31,"0,86","0,52",11,"20,89",18
JUQUIRY RED 8038 8862,387372,2013,,V,PC,18553,,1,33,"1,00","0,41",91,"9,37","0,48",7,"-2,70","0,13",96,9,"0,17",29,"0,14",36,"0,18",25,"0,22",12,"0,04",75,"24,52",10,1,31,"4,36","0,38",30,"13,73",13,"0,15",40,"0,12",39,"0,17",32,"0,22",14,"0,03",67,"0,55","0,22",27,"20,88",18
REDBAR FINAL ANSWER E331 VIGOR,202780,2015,,P,PO,9271,,1,28,"-0,72","0,47",8,"6,81","0,47",19,,,,0,"0,14",37,"0,15",35,"0,11",48,"0,32",4,"-0,11",13,"17,98",23,1,27,"6,02","0,38",17,"12,82",17,"0,15",38,"0,11",44,"0,07",64,"0,31",5,"-0,15",10,"0,90","0,47",9,"20,75",18
G A R MOMENTUM,AMN.17354145,2012,,P,,E,M,1,47,,,,"7,31","0,39",16,"3,14","0,04",5,20,"0,10",53,"0,21",19,"0,03",74,"0,23",10,"-0,23",2,"17,67",24,1,47,"8,56","0,28",6,"15,87",8,"0,07",63,"0,26",11,"0,04",72,"0,23",13,"-0,25",2,"0,26","0,31",48,"20,55",19
EXAR RESISTOL 3710BB,IA1642,2013,,P,IA,15614,,4,30,"-0,12","0,40",29,"6,76","0,49",19,"2,85","0,10",6,1,"0,10",52,"-0,07",92,"0,00",81,"0,12",33,"-0,02",44,"16,50",27,3,19,"5,00","0,36",25,"11,76",20,"0,14",42,"-0,02",83,"0,01",77,"0,15",28,"-0,04",40,"1,66","0,37",1,"20,51",19
JUQUIRY BLACK J07 GENERAL TEIC8,171405,2012,,P,PO,18553,,1,70,"0,74","0,44",85,"6,73","0,57",20,"-3,02","0,13",97,8,"0,22",17,"0,26",12,"0,18",25,"0,10",38,"-0,13",10,"20,27",18,2,62,"4,86","0,45",26,"11,58",21,"0,21",23,"0,28",9,"0,22",21,"0,07",48,"-0,13",12,"0,50","0,49",29,"20,48",19
RECREIO P03 LADINO MJR LEAGUE BRIGADIER,182439,2014,,V,PO,13387,,1,24,"-0,22","0,43",23,"8,17","0,43",12,"-1,08","0,17",78,8,"0,16",32,"0,19",25,"0,14",40,"0,09",42,"-0,07",25,"21,54",15,1,24,"5,45","0,35",20,"13,62",14,"0,24",18,"0,21",18,"0,21",24,"0,13",31,"-0,09",21,"-0,15","0,37",82,"20,41",19
JUQUIRY RED 8038 9026,387509,2014,,V,PC,18553,,1,28,"0,88","0,42",89,"8,57","0,46",9,,,,0,"0,16",32,"0,21",21,"0,18",24,"0,12",34,"0,02",67,"22,39",13,1,24,"3,23","0,35",42,"11,80",20,"0,16",36,"0,17",27,"0,19",29,"0,13",31,"0,02",63,"1,21","0,37",3,"20,40",19
RED HONK TONK 1885 TELLECHEA,180608,2014,,V,PO,18551,,1,29,"-0,34","0,49",17,"6,83","0,48",19,,,,0,"0,15",35,"0,11",45,"0,14",37,"0,14",29,"-0,19",4,"18,33",21,1,21,"6,20","0,35",15,"13,03",16,"0,13",46,"0,15",32,"0,15",39,"0,14",29,"-0,21",4,"0,75","0,41",15,"20,34",20
TERRA COSTA TE18 BARBA ZORZAL 1501,149545,2011,,P,PO,16872,,1,59,"-0,40","0,54",15,"7,07","0,53",17,"-2,86","0,23",97,31,"0,20",20,"0,25",13,"0,15",33,"0,06",52,"-0,06",28,"20,61",17,1,43,"5,11","0,41",23,"12,17",19,"0,23",19,"0,30",7,"0,15",40,"0,09",42,"-0,08",26,"0,16","0,38",56,"20,30",20
SANTA JOANA 1972,376439,2013,,P,PC,15398,,1,20,"0,21","0,45",53,"6,53","0,46",21,"2,11","0,19",13,7,"0,20",22,"0,18",27,"0,19",21,,,"-0,01",51,"19,20",19,1,20,"5,22","0,37",22,"11,75",20,"0,21",24,"0,12",39,"0,23",19,,,"-0,01",48,"0,47","0,44",32,"20,22",20
REDBAR GRID MAKER D213,398577,2014,,P,PC,9271,,1,25,"1,05","0,47",92,"5,87","0,47",27,"1,33","0,15",26,11,"0,32",4,"0,22",18,"0,33",4,"0,21",14,"-0,05",33,"21,99",14,1,25,"2,36","0,38",52,"8,23",36,"0,36",4,"0,23",14,"0,38",3,"0,17",22,"-0,07",27,"0,16","0,46",56,"20,17",20
SAV RECORD HARVEST 2186,IA1426,2012,,P,IA,16477,,16,73,"2,04","0,60",99,"7,34","0,62",16,"-0,98","0,21",77,30,"0,25",12,"-0,00",79,"0,27",8,"0,21",14,"0,12",95,"22,67",13,15,56,"3,06","0,49",43,"10,40",26,"0,17",33,"-0,01",80,"0,23",19,"0,16",24,"0,13",94,"1,00","0,58",7,"20,16",20
SAF FAME,IA636,1993,,P,IA,,,6,29,"0,49","0,43",71,"5,20","0,50",33,"1,23","0,22",28,46,"0,19",23,"0,09",52,"0,06",66,"0,32",3,"0,04",74,"16,08",28,5,33,"5,19","0,40",23,"10,40",26,"0,23",20,"0,10",46,"0,09",56,"0,31",5,"0,05",75,"0,89","0,36",10,"20,12",20
ANGUS VALLEY TE 2354 TELLECHEA,181086,2014,,P,PO,18551,,2,68,"-0,51","0,62",12,"5,04","0,59",34,"1,77","0,17",18,9,"0,12",45,"0,05",66,"0,07",62,"0,17",21,"-0,09",17,"13,40",37,1,56,"5,34","0,47",21,"10,38",26,"0,19",27,"0,12",40,"0,18",31,"0,18",20,"-0,09",22,"1,57","0,50",1,"20,12",20
SAV CLARK 8374,IA1090,2008,,P,IA,,M,9,35,"0,25","0,43",56,"4,66","0,50",38,"1,26","0,19",27,14,"0,15",34,"0,03",71,"0,10",52,"0,10",40,"0,05",75,"13,59",36,6,26,"7,36","0,38",9,"12,02",19,"0,20",26,"0,05",63,"0,15",42,"0,12",35,"0,03",70,"0,55","0,40",26,"20,11",20
SAV 8180 TRAVELER 004,IA804,2000,,P,IA,,,72,954,"0,31","0,86",60,"5,32","0,87",32,"2,65","0,69",8,1291,"0,16",31,"0,05",65,"0,04",72,"0,26",7,"0,01",58,"15,35",31,64,837,"6,00","0,81",17,"11,32",22,"0,19",28,"0,04",64,"0,04",72,"0,28",7,"-0,04",39,"0,80","0,83",13,"19,83",21
SANTA CECÍLIA 3216,408598,2015,,P,PC,10,,2,27,"-0,02","0,48",36,"4,21","0,51",42,,,,0,"0,13",41,"0,09",53,"-0,00",82,"0,25",9,"-0,12",11,"11,89",41,2,14,"7,22","0,39",10,"11,43",22,"0,24",18,"0,18",24,"0,07",64,"0,32",4,"-0,15",9,"0,56","0,45",26,"19,78",21
REDBAR BAR EXT V23 VAQUERO,139467,2008,,P,PO,9271,,1,82,"0,64","0,66",80,"4,75","0,65",37,"0,74","0,30",38,51,"0,29",7,"0,29",9,"0,20",20,"0,13",30,"-0,15",7,"18,34",21,1,74,"3,03","0,55",44,"7,78",39,"0,35",4,"0,35",4,"0,25",16,"0,15",26,"-0,16",7,"0,43","0,57",34,"19,72",21
CONNEALY EARNAN 076E,IA1341,2010,,P,IA,10379,,19,89,"0,25","0,53",56,"7,53","0,63",14,"-1,65","0,20",86,51,"0,20",20,"0,19",24,"0,14",37,"0,24",10,"-0,03",42,"21,57",15,13,50,"4,45","0,45",30,"11,98",20,"0,23",19,"0,17",27,"0,10",55,"0,23",12,"-0,02",47,"0,06","0,52",65,"19,65",21
CONNEALY CONFIDENCE PLUS,IA1729,2013,,P,IA,16477,,10,103,"0,35","0,62",63,"6,35","0,62",22,"1,12","0,13",29,15,"0,26",10,"0,32",6,"0,28",7,"0,15",27,"-0,16",6,"20,87",16,8,50,"5,92","0,44",17,"12,27",18,"0,27",12,"0,35",4,"0,30",8,"0,08",44,"-0,17",7,"-0,82","0,52",99,"19,62",21
SAV FINAL ANSWER 0035,IA872,2000,,P,IA,,,63,721,"-0,46","0,85",14,"5,97","0,85",26,"2,82","0,61",7,499,"0,17",27,"0,16",32,"0,12",44,"0,21",14,"-0,09",18,"17,17",25,51,483,"4,34","0,77",30,"10,31",27,"0,17",34,"0,07",54,"0,08",60,"0,17",22,"-0,13",13,"1,21","0,80",3,"19,41",22
QUIRI R0168,390377,2013,,V,PC,92,,1,53,"-0,03","0,59",36,"8,39","0,59",10,"-0,46","0,14",69,7,"0,21",17,"0,17",30,"0,16",30,"0,17",21,"0,00",57,"23,86",11,1,33,"3,41","0,42",40,"11,81",20,"0,21",24,"0,18",25,"0,18",30,"0,14",28,"0,05",77,"0,11","0,51",61,"19,28",22
JUQUIRY RED 4259 8722,387419,2013,,V,PC,18553,,1,51,"0,24","0,42",55,"8,57","0,53",9,"-2,08","0,14",91,2,"0,21",19,"0,21",19,"0,20",19,"0,25",9,"0,06",81,"24,06",11,1,49,"3,85","0,42",35,"12,42",18,"0,20",26,"0,14",35,"0,24",18,"0,27",8,"0,08",85,"-0,06","0,42",74,"19,28",22
REDBAR NET WORTH E327 BRIGADIER,202781,2015,,P,PO,9271,,1,23,"-0,09","0,46",31,"4,23","0,46",42,,,,0,"0,28",8,"0,12",43,"0,22",16,"0,14",28,"0,07",84,"16,74",26,1,23,"2,94","0,38",45,"7,18",43,"0,29",9,"0,11",42,"0,23",18,"0,15",27,"0,06",78,"1,00","0,44",7,"19,25",22
CONNEALY CONSENSUS 7229,IA1430,2009,,P,IA,16783,,11,145,"0,27","0,68",57,"7,07","0,70",17,"-1,84","0,25",89,51,"0,20",20,"0,26",13,"0,17",27,"0,14",29,"-0,12",11,"20,52",17,7,87,"4,26","0,55",31,"11,33",22,"0,19",29,"0,16",28,"0,14",43,"0,07",47,"-0,16",7,"0,42","0,62",35,"19,20",22
CIA.AZUL 2648 F ANSWER CREDITO,181398,2014,,P,PO,8538,,1,38,"-0,79","0,55",7,"6,33","0,54",22,"0,82","0,18",36,5,"0,18",27,"0,06",62,"0,06",64,"0,20",15,"-0,07",25,"18,01",23,1,13,"4,98","0,36",25,"11,31",22,"0,20",26,"0,02",70,"0,03",72,"0,20",17,"-0,11",17,"0,50","0,36",29,"19,19",22
GAR GRID MAKER,IA729,1998,,P,IA,,M,14,168,"1,12","0,67",94,"7,17","0,71",17,"2,05","0,37",14,111,"0,25",12,"0,17",28,"0,25",11,"0,13",31,"-0,05",31,"22,31",13,13,133,"2,48","0,60",51,"9,65",30,"0,28",10,"0,14",34,"0,26",14,"0,16",24,"-0,08",23,"0,26","0,67",48,"19,18",22
SANTA JOANA 2123,387210,2014,,P,PC,15398,,1,20,"-2,27","0,42",1,"7,18","0,42",17,"2,52","0,08",9,6,"0,09",56,"0,15",33,"0,12",46,,,"-0,19",4,"17,13",25,1,20,"6,40","0,32",14,"13,58",14,"0,17",34,"0,18",25,"0,16",35,,,"-0,24",2,"0,26","0,40",48,"19,18",22
KCF BENNETT TOTAL,IA854,1999,,P,IA,,,13,156,"-0,51","0,71",12,"5,50","0,70",30,"2,74","0,30",7,123,"0,09",57,"0,08",54,"-0,03",86,"0,11",35,"-0,05",33,"13,33",37,11,115,"6,99","0,55",11,"12,49",18,"0,15",38,"0,16",28,"0,14",44,"0,14",29,"-0,13",12,"0,76","0,62",15,"19,16",23
UMBU 2516 TRAVELER,181257,2014,,P,PO,99,,1,116,"0,00","0,69",38,"1,55","0,67",67,"1,80","0,21",18,6,"0,13",42,"0,13",40,"0,10",55,"-0,01",75,"-0,03",40,"5,89",62,1,62,"8,08","0,50",6,"9,63",30,"0,28",11,"0,19",23,"0,20",25,"0,02",64,"-0,03",41,"0,72","0,56",17,"19,03",23
WHITESTONE ARMANDO A074,IA1380,2011,,P,IA,16477,,3,35,"1,30","0,36",97,"6,22","0,44",24,"1,16","0,06",29,8,"0,17",28,"0,20",23,"0,10",53,"0,03",61,"-0,13",9,"17,71",24,3,27,"3,06","0,30",43,"9,28",31,"0,19",28,"0,18",25,"0,15",40,"0,03",60,"-0,15",10,"1,42","0,32",1,"19,03",23
SOLÉ 1314 IRON MOUNTAIN,201647,2016,,P,PO,11430,,1,70,,,,"7,84","0,52",13,,,,0,"0,17",28,"0,18",25,"0,17",26,"0,19",17,"0,02",63,"21,26",15,1,66,"4,13","0,40",32,"11,97",20,"0,12",48,"0,12",39,"0,15",41,"0,19",18,"-0,02",45,"0,68","0,46",18,"18,92",23
MAIPÚ 401,264421,2006,,V,PC,6797,,1,24,,,,"8,07","0,46",12,"0,14","0,21",49,21,"0,14",38,"0,12",41,"0,19",21,"0,19",17,"-0,04",36,"20,68",17,1,13,"5,05","0,35",24,"13,12",16,"0,18",30,"0,13",37,"0,22",23,"0,21",15,"-0,03",40,"-0,00","0,41",70,"18,83",23
GAP 3587-2937 GENERATOR,135357,2009,,P,PO,2555,,1,25,"-0,28","0,50",20,"6,76","0,49",19,"-1,97","0,17",90,6,"0,15",36,"0,02",74,"0,10",52,"-0,03",80,"0,05",77,"18,05",23,1,13,"4,60","0,35",28,"11,36",22,"0,18",31,"0,02",72,"0,17",34,"-0,04",81,"0,05",76,"0,68","0,40",18,"18,83",23
S A V RENOVATION 6822,IA2037,2016,,P,IA,22588,,5,104,"0,52","0,61",73,"4,26","0,63",42,,,,0,"0,26",11,"0,16",32,"0,30",6,"0,08",47,"-0,05",34,"16,11",28,3,62,"3,80","0,47",36,"8,06",37,"0,28",10,"0,18",23,"0,35",5,"0,06",51,"-0,07",28,"0,63","0,54",21,"18,81",23
