nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRADIÇÃO MT REEDITADO 3G 3495,144293,2018,,,3/8,,P,PS,23242,,1,61,"1,27","0,59",94,"-3,74","0,56",89,,,,,"0,18",18,"0,06",60,"0,20",19,"0,08",21,"-0,08",17,,71,1,31,"-2,97","0,34",88,"-6,71",91,"0,12",39,"0,02",71,"0,12",40,"0,04",36,"-0,11",9,"-1,08","0,39",99,"-6,80",84
JUQUIRY 6136 LEAD BLACK,98348,2013,,,3/8,,P,PS,18553,,2,65,"-0,83","0,47",9,"-3,78","0,59",90,"1,22","0,20",11,32,"0,07",51,"0,08",53,"0,10",47,"-0,10",83,"-0,01",65,,83,1,53,"-3,49","0,46",91,"-7,27",92,"0,08",50,"0,06",61,"0,11",43,"-0,04",68,"-0,02",63,"0,11","0,43",56,"-6,89",84
CCR SLEEP EASY 9L2,IA9675802,2001,,,3/8,,P,E,,,5,148,"0,08","0,69",49,"-3,14","0,67",85,"-1,24","0,27",84,78,"0,01",70,"-0,20",99,"-0,00",77,"-0,02",57,"0,04",90,,84,5,69,"-2,07","0,48",79,"-5,21",86,"-0,00",76,"-0,16",98,"-0,05",86,"0,01",46,"0,04",92,"0,09","0,42",59,"-7,10",85
JUQUIRY 3850 DON CLEMENTINO,39928,2006,,,3/8,,P,PS,18553,,3,82,,,,"-1,58","0,61",72,"0,12","0,23",34,59,"-0,03",81,"0,03",70,"0,03",68,"-0,10",84,"-0,04",37,,79,3,43,"-3,53","0,46",92,"-5,11",86,"-0,02",81,"0,04",65,"0,03",66,"-0,06",73,"-0,04",46,"0,59","0,37",22,"-7,17",85
BOM RETIRO I818,229208,2003,,,3/4,,V,CCG,11829,,3,27,"2,76","0,32",99,"-4,70","0,44",93,"2,30","0,06",3,31,"0,09",45,"0,03",69,"0,02",71,"0,12",14,"-0,14",5,,86,3,15,"-1,62","0,27",74,"-6,31",89,"0,08",49,"-0,03",83,"-0,00",76,"0,10",19,"-0,11",8,"-0,63","0,21",95,"-7,18",85
JUQUIRY 6112 DON CIRIACO RED,105233,2013,,,3/8,,V,PS,18553,,2,41,"0,78","0,51",84,"-5,36","0,52",95,"0,47","0,17",23,9,"0,05",57,"0,05",66,"0,11",41,"-0,03",62,"0,03",84,,91,2,32,"-2,60","0,40",84,"-7,96",93,"0,05",61,"0,05",63,"0,09",48,"0,01",47,"0,04",91,"0,57","0,24",25,"-7,20",85
BRANGUS BRASIL Q86 DO MANANCIAL,114199,2015,,,3/8,,V,PS,7594,,1,30,,,,"-0,46","0,45",61,"0,89","0,16",15,17,"0,06",56,"0,11",46,"0,08",53,"-0,04",66,"-0,00",66,,61,1,17,"-4,31","0,33",95,"-4,77",84,"0,08",52,"0,07",53,"0,05",60,"-0,02",60,"-0,00",71,"-0,82","0,40",98,"-7,30",85
J.M.T. 6123 SABRE,39894,2006,,,3/8,,P,PS,15813,,2,61,"0,14","0,60",54,"-4,99","0,58",94,"-0,82","0,09",78,11,"-0,00",74,"0,06",59,"0,11",41,"-0,12",88,"-0,12",8,,92,2,51,"1,58","0,43",36,"-3,41",77,"-0,02",79,"0,07",56,"0,05",60,"-0,07",75,"-0,15",4,"-0,78","0,45",98,"-7,39",86
JUQUIRY RED C135,148049,2015,,,3/8,,V,PS,18553,,1,30,"-0,28","0,40",27,"-4,57","0,48",92,"-0,61","0,07",73,2,"0,05",57,"0,10",47,"0,09",50,"-0,07",74,"-0,06",24,,88,1,22,"-2,06","0,35",79,"-6,63",90,"0,02",70,"0,07",55,"0,07",55,"-0,06",72,"-0,05",37,"0,06","0,36",61,"-7,50",86
BRANGUS BRASIL L15 MANANCIAL,68013,2010,,,3/8,,V,PS,7594,,2,70,"-0,08","0,51",40,"-5,74","0,65",96,"2,40","0,29",3,66,"0,07",52,"0,21",18,"0,10",48,"-0,01",56,"0,10",97,,91,2,56,"-1,66","0,53",75,"-7,40",92,"0,07",55,"0,16",27,"0,08",50,"-0,02",60,"0,05",93,"-0,09","0,55",71,"-7,52",86
JUQUIRY RED FIV 6380 RED BULL 4821,105430,2015,,,3/8,,V,PS,18553,,1,33,"-0,52","0,45",17,"-2,84","0,50",84,"-0,34","0,10",67,7,"0,07",52,"0,09",51,"0,12",39,"0,02",40,"0,12",99,,76,1,27,"-2,88","0,37",86,"-5,73",87,"0,04",64,"0,02",71,"0,01",72,"0,02",44,"0,13",99,"-0,50","0,29",91,"-7,62",86
BRANGUS BRASIL Q466 DO MANANCIAL,114164,2015,,,3/8,,V,PS,7594,,1,28,,,,"-5,77","0,49",96,"1,76","0,15",6,20,"0,03",64,"0,18",24,"0,06",56,"-0,03",61,"0,02",83,,93,1,17,"-0,06","0,32",54,"-5,82",88,"0,02",69,"0,17",26,"0,06",58,"0,01",48,"0,01",78,"-0,33","0,25",85,"-7,69",87
JUQUIRY TE 05702,84288,2012,,,3/8,,V,PS,18553,,2,125,"0,28","0,53",62,"-1,79","0,69",75,"-2,25","0,31",93,113,"0,16",25,"0,26",10,"0,28",8,"-0,02",58,"0,05",91,,60,2,79,"-7,32","0,53",99,"-9,11",96,"0,12",39,"0,13",34,"0,22",19,"-0,01",53,"0,03",88,"-0,10","0,52",72,"-7,83",87
PRIMAVERA Q582/13,103032,2013,,,3/8,,V,PS,2496,,3,24,"0,97","0,20",88,"-0,46","0,44",61,"0,23","0,08",31,2,"0,03",63,"0,08",55,"0,14",32,"-0,06",72,"0,08",96,,65,3,21,"-5,99","0,33",99,"-6,46",90,"0,00",74,"0,05",62,"0,15",32,"-0,04",66,"0,11",99,"0,35","0,47",40,"-7,89",87
SAO BIBIANO TORNADO 4229,88628,2010,,,3/8,,P,PS,110,,2,74,,,,"-2,27","0,57",79,"0,53","0,12",21,33,"-0,05",85,"0,10",47,"0,03",66,"-0,11",87,"-0,02",55,,84,2,41,"-2,70","0,39",85,"-4,96",85,"-0,07",91,"0,09",49,"0,01",74,"-0,14",92,"-0,01",65,"0,59","0,34",23,"-7,94",87
BRANGUS BRASIL R01 DO MANANCIAL,132757,2016,,,3/8,,V,PS,7594,,1,26,,,,"-2,62","0,49",83,"-3,15","0,16",98,13,"0,04",60,"0,13",38,"0,09",49,"-0,08",80,"0,09",97,,78,1,21,"-4,98","0,37",97,"-7,60",92,"0,01",74,"0,06",60,"0,03",66,"-0,09",82,"0,07",95,"0,56","0,36",25,"-8,07",87
JUQUIRY MR IDEAL 4828,69364,2009,,,3/8,,V,PS,77,,1,27,"0,39","0,26",66,"-2,00","0,43",77,"-0,07","0,09",41,16,"-0,05",85,"-0,14",97,"-0,05",86,"0,03",36,"-0,03",42,,83,1,27,"-1,33","0,32",70,"-3,33",77,"-0,08",91,"-0,13",97,"-0,07",91,"-0,02",59,"-0,05",36,"-0,16","0,22",75,"-8,09",87
PRIMAVERA H188 CAPITÃO NASCIMENTO,63602,2007,,,3/8,,V,PS,2496,P,10,169,"0,77","0,66",84,"-2,28","0,71",79,"-0,22","0,21",63,48,"0,02",66,"0,04",67,"0,12",40,"-0,16",95,"0,05",92,,77,9,124,"-2,16","0,56",80,"-4,44",83,"-0,00",76,"-0,06",89,"0,06",57,"-0,13",90,"0,07",96,"-0,69","0,65",96,"-8,13",87
JUQUIRY BLACK TE6396 PIRULIN 6070,115685,2015,,,3/8,,P,PS,18553,,3,59,"-1,05","0,56",5,"-8,27","0,59",99,"0,48","0,20",23,5,"0,06",56,"0,14",36,"0,14",32,"-0,09",81,"-0,07",22,,97,2,41,"-1,74","0,45",76,"-10,02",97,"0,08",50,"0,20",18,"0,17",26,"-0,05",70,"-0,10",11,"0,60","0,49",22,"-8,40",88
BRANGUS BRASIL O604 MANANCIAL,96995,2013,,,3/8,,P,PS,7594,,1,47,,,,"-6,44","0,50",97,"3,28","0,16",2,27,"0,03",66,"0,02",74,"0,04",64,"0,00",47,"0,08",96,,96,1,39,"-0,89","0,37",66,"-7,33",92,"0,03",67,"0,01",72,"0,07",56,"0,01",46,"0,05",93,"-0,03","0,28",68,"-8,60",89
J.M.T. CIMARRÓN 6745,46195,2007,,,3/8,,V,PS,15813,,2,60,"0,40","0,61",67,"-1,17","0,58",68,"2,60","0,21",2,33,"-0,12",96,"0,05",63,"0,01",73,"0,01",46,"-0,00",66,,84,2,35,"-2,21","0,43",81,"-3,37",77,"-0,13",96,"0,01",74,"-0,03",84,"0,04",38,"-0,02",55,"0,44","0,40",32,"-8,76",89
SULTANA FRANCESCO 1388 AON T/E 2016 3/8 P E,23805,,,,,,,,,,2,106,"0,06","0,63",48,"-2,36","0,62",80,"-1,83","0,19",90,42,"-0,07",90,"0,04",68,"-0,01",78,"-0,23",98,"-0,02",55,,87,2,86,"-0,79","0,48",64,"-3,16",77,"-0,05",86,"0,07",57,"0,03",65,"-0,22",98,"-0,03",48,"-0,68","0,47",96,"-9,05",89
LAS LILAS 4247-J CLAS. REVEL TE,IA128739,2009,,,3/8,,P,E,,,3,62,"-1,20","0,53",3,"-3,27","0,56",86,"-1,79","0,08",89,15,"0,02",68,"-0,17",98,"-0,04",85,"-0,06",74,"0,08",96,,84,3,28,"-2,95","0,36",87,"-6,22",88,"-0,01",78,"-0,19",99,"-0,08",92,"-0,05",70,"0,06",95,"-0,30","0,36",83,"-9,28",90
RINCON 493 DON CIRIACO DEL SARANDY,112925,2014,,,3/8,,V,PS,7287,,1,24,"0,54","0,45",75,"-3,64","0,47",89,"1,27","0,18",10,13,"-0,04",83,"0,10",46,"0,03",66,"0,06",28,"0,03",85,,91,1,20,"-3,30","0,36",90,"-6,95",91,"-0,04",85,"0,06",59,"-0,01",79,"0,10",20,"0,01",79,"0,53","0,39",27,"-9,50",90
CCR SLEEP EASY 46T3 2007 3/8 P E,23805,,,,,,,,,,4,378,"-0,37","0,78",24,"-5,17","0,76",95,"-1,87","0,39",90,155,"-0,01",75,"-0,20",99,"-0,00",78,"-0,11",87,"0,10",98,,93,4,144,"-1,08","0,59",67,"-6,25",89,"-0,08",91,"-0,21",99,"-0,07",89,"-0,10",83,"0,11",98,"-0,03","0,56",68,"-9,80",91
PAIPASSO C26/15 GARDEL,114369,2015,,,3/8,,V,PS,20882,L,3,79,"0,19","0,62",56,"-2,00","0,61",77,"-0,14","0,14",43,7,"-0,06",88,"0,27",9,"0,21",18,"0,09",20,"-0,11",9,,84,3,57,"-3,57","0,47",92,"-5,57",87,"-0,10",93,"0,26",8,"0,19",23,"0,13",15,"-0,13",7,"0,18","0,52",51,"-10,28",91
SAN ALEJO 2341 PICANTE CENCERRO DON CORLEONE,132698,2016,,,3/8,,V,PS,312,R,25,476,"-0,51","0,80",18,"-3,37","0,81",87,"0,62","0,22",19,39,"-0,05",86,"0,06",62,"0,02",69,"-0,07",77,"0,08",96,,90,20,322,"-1,56","0,68",73,"-4,92",85,"-0,12",95,"-0,03",82,"-0,08",91,"-0,11",85,"0,05",93,"-0,18","0,71",76,"-10,44",91
OLHOS D'AGUA SPARTACUS 4G 7932,92734,2012,,,3/8,,P,PS,73,,1,100,"-0,51","0,67",17,"2,20","0,63",37,"0,53","0,22",21,38,"-0,28",99,"-0,06",90,"-0,14",98,"0,05",29,"-0,16",3,,78,1,10,"-0,91","0,34",66,"1,29",49,"-0,26",99,"-0,06",89,"-0,11",95,"0,05",35,"-0,15",4,"-0,32","0,34",84,"-10,67",92
BRANGUS BRASIL R55 DO MANANCIAL,132767,2016,,,3/8,,V,PS,7594,,1,39,,,,"-3,73","0,52",89,"-3,18","0,21",98,31,"0,04",62,"0,07",58,"0,05",60,"-0,06",73,"0,00",71,,85,1,28,"-4,39","0,38",95,"-8,12",94,"0,02",69,"0,04",66,"0,01",74,"-0,05",71,"-0,01",66,"-0,38","0,37",87,"-10,69",92
RINCON 519 2018 DEL SARANDY,120453,2015,,,3/8,,P,PS,7287,,1,40,"1,17","0,50",92,"0,37","0,53",54,"0,47","0,16",24,16,"-0,15",97,"-0,01",81,"-0,12",97,"0,05",31,"0,02",81,,77,1,31,"-2,13","0,39",80,"-1,76",67,"-0,17",98,"-0,06",89,"-0,19",99,"0,08",25,"0,00",74,"-0,57","0,46",94,"-10,70",92
MORRIS YAS 264 GLADIADOR TE YACO,IA128901,2010,,,3/8,,P,E,,T,11,212,"-0,74","0,72",11,"-4,74","0,72",93,"2,41","0,17",3,17,"-0,08",91,"-0,03",83,"-0,02",82,"-0,25",98,"-0,11",11,,95,9,131,"-0,33","0,56",58,"-5,06",85,"-0,05",87,"-0,01",79,"-0,03",83,"-0,26",98,"-0,08",18,"-0,61","0,55",95,"-10,82",93
BRANGUS BRASIL R31 DO MANANCIAL,132762,2016,,,3/8,,V,PS,7594,,1,26,,,,"-3,70","0,50",89,"-3,68","0,18",99,15,"-0,02",78,"0,11",44,"0,04",64,"0,03",36,"-0,03",44,,89,1,22,"-4,87","0,38",97,"-8,57",95,"-0,03",82,"0,05",61,"-0,01",79,"0,06",32,"-0,05",35,"0,35","0,41",40,"-11,15",93
BRANGUS BRASIL R526 DO MANANCIAL,129026,2016,,,3/8,,V,PS,7594,,1,23,,,,"-4,57","0,44",92,"-1,01","0,13",80,10,"0,03",64,"0,02",73,"0,05",61,"0,08",23,"-0,07",21,,90,1,14,"-3,60","0,31",92,"-8,17",94,"0,02",69,"-0,00",78,"0,03",65,"0,05",35,"-0,09",13,"-0,69","0,35",96,"-11,53",94
BRANGUS BRASIL R25 DO MANANCIAL,132761,2016,,,3/8,,V,PS,7594,,1,24,,,,"-2,22","0,49",79,"-2,93","0,17",97,18,"0,02",67,"0,21",19,"0,04",63,"-0,20",97,"0,06",93,,77,1,21,"-8,11","0,37",99,"-10,34",97,"0,04",63,"0,15",30,"-0,01",78,"-0,16",95,"0,05",92,"0,12","0,40",55,"-12,21",94
JUQUIRY RED TE6406 A49 6071,108114,2015,,,3/8,,V,PS,18553,,2,144,"-0,40","0,59",23,"-6,39","0,69",97,"-4,20","0,23",99,39,"0,05",58,"0,06",60,"0,12",37,"-0,14",92,"-0,03",47,,94,2,119,"-4,15","0,56",94,"-10,54",98,"0,01",73,"0,02",72,"0,08",50,"-0,14",93,"-0,02",63,"-0,18","0,56",76,"-12,56",95
SAN ALEJO 9380 RUFIAN ROCKO,IA136806,2012,,,3/8,,V,E,,,10,118,"0,02","0,62",46,"-4,70","0,65",93,"-1,50","0,09",88,20,"0,05",59,"0,01",77,"0,03",66,"-0,01",53,"0,01",78,,89,9,90,"-6,48","0,48",99,"-11,18",98,"0,01",73,"-0,04",86,"-0,04",85,"-0,00",50,"-0,01",64,"0,16","0,50",52,"-12,72",95
LAS LILAS 1317-M LIBERAL COLO G6,IA137374,2012,,,3/8,,V,E,,,6,43,"1,14","0,53",91,"-9,32","0,51",99,"0,33","0,03",28,3,"0,11",38,"-0,18",99,"-0,01",79,"0,01",43,"0,02",83,,97,5,19,"-5,57","0,31",98,"-14,89",99,"0,04",62,"-0,25",99,"-0,07",89,"-0,04",68,"-0,02",60,"0,44","0,30",32,"-13,82",96
RINCON IBERA 17015 CABURE 7576,IA144676,2017,,,3/8,,P,E,,,6,25,"0,87","0,29",86,"-3,78","0,40",90,,,,,"-0,14",97,"-0,09",93,"-0,06",90,"-0,23",98,"0,06",94,,95,3,7,"-3,81","0,21",93,"-7,59",92,"-0,15",97,"-0,10",94,"-0,05",87,"-0,23",98,"0,05",92,"0,02","0,17",63,"-14,96",97
BRANGUS BRASIL R82 DO MANANCIAL,129050,2016,,,3/8,,V,PS,7594,,1,25,,,,"-8,34","0,47",99,"1,81","0,17",6,18,"0,03",65,"0,14",35,"0,09",51,"-0,03",64,"0,08",96,,97,1,16,"-4,10","0,34",94,"-12,44",99,"0,01",72,"0,13",35,"0,07",53,"-0,04",67,"0,05",93,"-0,34","0,35",86,"-15,12",98
"OLHOS D'AGUA 5G 7222 ""EVEREST""",75207,2011,,,3/8,,P,PS,73,,1,111,"0,13","0,61",53,"-4,71","0,57",93,"1,46","0,15",8,31,"-0,24",99,"-0,30",99,"-0,21",99,"0,02",40,"0,23",99,,98,1,49,"-0,36","0,37",58,"-5,08",86,"-0,26",99,"-0,26",99,"-0,18",99,"0,07",27,"0,22",99,"-0,93","0,36",99,"-17,60",98
MC BIG LEAGUE 889J12,IA35336,1999,,,3/8,,P,E,23805,,1,28,"-0,80","0,30",9,"-14,12","0,40",99,"-0,07","0,01",41,1,"-0,09",92,"-0,12",95,"-0,08",92,"-0,10",84,"0,06",94,,99,1,6,"-2,94","0,17",87,"-17,06",99,"-0,08",91,"-0,09",92,"-0,07",90,"-0,11",86,"0,05",93,"-0,77","0,14",98,"-24,00",99
POLI NANKIM 1566,100290,2014,,,3/8,,P,PS,14867,,1,28,,,,"-6,86","0,34",98,"-0,22","0,16",63,17,"-0,17",99,"-0,09",94,"-0,03",84,"-0,27",99,"0,04",88,,99,1,27,"-7,31","0,27",99,"-14,17",99,"-0,22",99,"-0,15",97,"-0,07",90,"-0,28",99,"0,05",93,"-0,54","0,29",93,"-25,00",99
