nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
QUIRI J84,C299376,2007,,P,PC,92,,1,21,"0,23","0,41",59,"3,21","0,4",35,"0,94","0,11",20,6,"0,03",62,"0,02",64,"0,06",52,"0,06",41,"-0,08",16,"8,05",42,1,20,"4,41","0,23",14,"7,62",23,"0,11",36,"-0,02",74,"0,05",54,"0,08",34,"-0,09",17,"0,31","0,41",34,"13,42",29
SAV RADIANCE 0801,IA-1438,2010,,P,IMP,,,7,52,"-0,67","0,53",8,"3,26","0,53",34,"1,06","0,14",17,12,"0,09",41,"0,1",37,"0,04",56,"0,11",27,"-0,03",35,"10,27",36,7,21,"2,54","0,25",31,"5,8",33,"0,11",38,"0,04",52,"0,05",55,"0,1",28,0,49,"0,79","0,34",8,"13,41",29
SAV CINCH 1248 CINCH,IA-1370,2011,,P,IMP,,,15,68,"-0,15","0,49",29,"0,97","0,59",60,"0,35","0,14",33,25,"0,14",22,"0,03",58,"0,16",19,"0,07",38,"0,07",87,"6,76",46,13,41,"4,05","0,28",16,"5,02",38,"0,21",12,"0,06",45,"0,25",10,"0,13",22,"0,06",81,"-0,07","0,52",70,"13,37",30
RITO 9FB3 OF 5H11 FULLBACK,IA-368,1989,,P,IMP,,,18,215,"1,06","0,64",94,"3,43","0,72",33,"-1,25","0,39",79,254,"0,18",14,"0,14",24,"0,24",6,"0,08",38,"0,04",74,"14,33",25,16,171,"1,29","0,44",46,"4,72",39,"0,09",43,"0,1",33,"0,25",9,"0,07",40,"0,03",68,"0,7","0,65",11,"13,31",30
FSL H AVIS TE526 AVIS,O128807,2008,,P,PO,14320,T,3,128,"-0,1","0,6",33,"0,31","0,59",67,,,,,"0,06",52,"-0,05",83,"-0,04",83,"0,05",44,"0,02",66,"1,9",64,3,98,"5,16","0,39",9,"5,46",35,"0,12",35,"-0,05",84,"0,03",63,"0,13",21,"-0,01",47,"0,85","0,62",6,"13,23",30
RITO 12E7 OF 5F56 RITO 5M2,IA-1630,2011,,P,IMP,,,1,162,"0,17","0,65",54,"9,82","0,64",2,"-2,4","0,04",93,5,"0,11",34,"0,21",12,"0,1",37,"0,09",34,"-0,14",6,"27,18",5,1,76,"-1,75","0,35",87,"8,07",21,"-0,02",76,"0,05",49,"-0,02",76,"0,03",50,"-0,21",2,"0,75","0,53",9,"13,2",30
QUIRI M008,C344171,2010,,P,PC,92,,2,45,"-0,25","0,49",22,"4,25","0,51",26,"-1,13","0,16",77,25,"0,13",28,"0,34",2,"0,33",2,"-0,03",76,"-0,01",46,"14,18",26,2,37,"1,26","0,28",46,"5,51",34,"0,2",14,"0,42",1,"0,42",1,"-0,06",82,"-0,02",39,"0,06","0,34",58,"13,14",30
QUIRI G212P,O118823,2005,,P,PO,92,,1,54,"0,03","0,32",43,"5,02","0,57",20,"0,01","0,21",55,22,"0,08",45,"0,22",11,"0,17",18,"-0,15",95,"-0,01",46,"14,26",25,1,51,"3,4","0,36",22,"8,42",20,"0,03",62,"0,21",10,"0,19",19,"-0,2",97,"-0,04",33,"0,17","0,42",47,"13,14",30
SOSSEGO 13N FIV EBV FIRE HEADLINER,O186788,2014,,P,PO,14764,,2,38,"0,28","0,25",63,"7,04","0,42",9,"-0,06","0,17",57,4,"0,12",29,"0,22",11,"0,09",40,"-0,05",81,"-0,03",32,"20,9",12,1,27,"0,79","0,23",53,"7,83",22,"0,09",43,"0,21",11,"0,15",29,"-0,09",88,"-0,04",33,"-0,12","0,37",76,"13,1",30
LAS LILAS 1931 LIDER MAX ARAFAT,IA-1143,2008,,P,IMP,,,9,88,"-0,06","0,63",36,"3,47","0,64",33,"-0,49","0,21",66,38,"0,11",34,"0,3",4,"0,02",64,"0,03",55,"0,1",92,"11,55",32,6,79,"2,93","0,42",27,"6,4",30,"0,13",31,"0,3",4,"0,04",58,"0,03",50,"-0,01",45,"0,07","0,58",56,"12,82",31
TRAVELER DO CARUMBÉ TE1608,O129646,2008,,P,PO,269,,5,61,"0,16","0,56",54,"1,07","0,56",59,"2,97","0,18",2,4,"0,09",41,"0,09",41,"0,07",48,"0,06",43,"-0,04",29,"4,88",53,5,49,"5,56","0,32",7,"6,63",29,"0,11",37,"0,08",39,"0,11",37,"0,07",38,"-0,05",28,"0,06","0,47",57,"12,82",31
REDBAR RED LABEL A134,C348547,2011,,V,PC,9271,A,1,48,"-0,95","0,53",5,"2,32","0,51",45,"0,82","0,18",22,21,"0,12",31,"0,17",20,"0,21",10,"0,15",16,"-0,17",4,"9,05",39,1,47,"3,8","0,33",18,"6,12",31,"0,16",22,"0,2",12,"0,29",6,"0,14",20,"-0,19",3,"-0,18","0,42",80,"12,7",31
MUSHRUSH LOCK 'N' LOAD U213,IA-1371,2008,,V,IMP,,,1,52,"-0,49","0,54",13,"4,91","0,52",21,"-0,41","0,11",64,25,"0,02",68,"0,04",55,"0,03",63,"0,11",25,"0,06",80,"11,72",32,1,38,"4,22","0,29",15,"9,13",17,"0,02",67,"0,05",50,"0,02",66,"0,14",20,"0,05",76,"0,17","0,38",46,"12,58",31
RHRA EZ 537 10T,IA-1018,2007,,V,IMP,,,4,37,"-0,03","0,4",39,"2,72","0,47",40,"1,11","0,1",17,21,"0,07",48,"0,05",53,"0,03",60,"-0,05",82,"-0,04",31,"8,19",42,4,26,"5,26","0,22",9,"7,98",22,"0,07",50,"0,03",58,"0,02",64,"-0,06",83,"-0,02",41,"-0,14","0,27",77,"12,51",31
LT 598 BANDO 9074,IA-831,1999,,P,IMP,,,20,308,"-1,12","0,76",4,"3,57","0,77",32,"-0,52","0,45",66,281,"-0,04",83,"0,02",62,"-0,06",87,"-0,01",69,"-0,27",1,"6,31",48,18,240,"6,11","0,51",5,"9,68",14,"0,01",69,"0,05",50,"-0,07",88,"0,03",52,"-0,28",1,"0,22","0,68",42,"12,44",32
OCC HEADLINER 661H LIDER,IA-679,1998,,P,IMP,,,46,777,"-0,18","0,83",27,"3,31","0,85",34,"0,06","0,66",53,923,"0,23",7,"0,35",2,"0,32",2,"-0,02",74,"-0,02",36,"15,91",21,36,601,"0,37","0,66",60,"3,68",45,"0,19",16,"0,4",2,"0,36",2,"-0,04",77,"-0,01",43,"-0,11","0,8",75,"12,36",32
CONNEALY IN FOCUS 4925,IA-1155,2006,,P,IMP,,,3,21,"0,34","0,27",66,"3,21","0,38",35,,,,,"0,12",28,"0,17",20,"0,06",48,"0,17",13,"-0,07",19,"11,51",32,3,20,"2,49","0,19",31,"5,7",33,"0,08",46,"0,15",22,"0,03",62,"0,14",19,"-0,11",13,"0,44","0,29",23,"12,36",32
LA LEGUA SAKIC 781 TE,IA-1880,2011,,V,IMP,,,2,60,"0,71","0,53",85,"2,22","0,51",46,,,,,"0,18",15,"0,08",42,"0,2",12,"0,09",32,"0,17",99,"11,21",33,2,25,"1,3","0,26",46,"3,52",47,"0,15",24,"0,01",65,"0,14",30,"0,03",52,"0,21",99,"0,49","0,37",21,"12,31",32
INHANDUI 1125 BRILLIANCE PREDOMINANT,O170345,2013,,P,PO,8386,,1,42,"0,35","0,46",67,"1,29","0,43",57,,,,,"0,13",25,"0,13",27,"0,19",13,0,64,"-0,12",9,"7,17",45,1,9,"2,98","0,22",26,"4,27",42,"0,13",30,"0,1",34,"0,18",22,"-0,02",71,"-0,14",7,"0,54","0,39",18,"12,29",32
GAP 4591,O168584,2013,,V,PO,2555,,4,138,"0,31","0,71",65,"6,37","0,69",13,"-1,53","0,17",83,7,"0,16",18,"0,2",14,"0,14",26,,,"0,08",87,"20,85",12,3,69,"0,98","0,36",50,"7,35",25,"0,07",49,"0,04",56,"0,15",29,,,"0,07",85,"-0,39","0,53",90,"12,28",32
CIA. AZUL MONARCA 1072 QUEBRACHO ZHAURY,O136321,2009,,V,PO,8538,,1,35,"1,01","0,29",94,"3,14","0,51",35,"-1,09","0,23",76,25,"0,13",25,"0,13",29,"0,12",31,"0,08",35,"0,04",75,"11,72",32,1,28,"2,61","0,34",30,"5,75",33,"0,14",29,"0,11",30,"0,17",23,"0,09",32,"0,01",60,"-0,1","0,27",73,"12,15",32
ESPINILHO FIV154,O169330,2013,,P,PO,14550,,1,33,,,,"6,96","0,47",9,,,,,"0,02",68,"-0,01",74,"0,04",59,"0,08",37,"0,02",64,"16,8",19,1,21,"2,34","0,28",33,"9,31",16,0,72,"-0,07",90,"0,01",69,"0,04",47,"0,02",65,"0,17","0,25",47,"12,1",33
SAV 004 DENSITY 4336 DENSITY,IA-982,2004,,P,IMP,,,74,995,"0,77","0,85",88,"2,5","0,86",42,"-2,61","0,57",95,635,"0,14",23,"0,09",40,"0,14",24,"0,03",54,"-0,06",23,"10,46",35,60,732,"1,66","0,66",41,"4,17",42,"0,2",15,"0,15",22,"0,19",19,"0,1",30,"-0,05",27,"0,14","0,81",49,"12,07",33
HW85 GOLIAS BAMBA 15 DE FIELD DAY,O149812,2010,,V,PO,18650,,2,70,"-0,28","0,62",21,"4,45","0,61",24,"0,06","0,16",54,12,"0,09",41,0,71,"0,02",64,"0,02",56,"0,01",56,"13,24",28,1,28,"0,06","0,29",64,"4,51",40,"0,09",42,"-0,03",78,"-0,03",81,"-0,01",65,"0,05",76,"1,12","0,37",2,"12,01",33
PIRAY 207 RED QUEBRACHO DION,IA-844,2003,,V,IMP,,,10,45,"1,03","0,56",94,"0,59","0,59",64,"-0,05","0,34",57,62,"0,16",19,"0,18",18,"0,19",14,"0,24",6,0,48,"6,41",48,8,38,"1,66","0,39",41,"2,25",55,"0,17",19,"0,2",12,"0,25",10,"0,27",5,"0,01",60,"0,89","0,47",5,12,33
CATANDUVA INQUISIDOR 1802-1897-TE69,O80663,2000,,V,PO,16417,,5,63,"0,58","0,49",80,"4,64","0,58",23,"-0,62","0,17",69,24,"0,14",25,"0,22",11,"0,22",8,"0,11",25,"-0,09",14,"15,47",22,3,28,"0,7","0,27",54,"5,34",35,"0,19",16,"0,26",6,"0,3",5,"0,13",21,"-0,12",11,"-0,22","0,43",83,"11,92",33
PVF INSIGHT 0129,IA-1496,2010,,P,IMP,,,18,166,"-0,12","0,68",31,"5,04","0,7",20,"1,78","0,15",8,17,"0,06",52,"0,08",43,"0,06",50,"0,02",58,"-0,05",25,"13,52",27,12,109,"2,24","0,37",34,"7,28",25,"0,07",49,0,68,"0,08",46,"0,02",53,"-0,03",36,"0,17","0,58",46,"11,83",33
RED SIX MILE SAKIC 832S,IA-1124,2006,,V,IMP,,,39,350,"0,34","0,75",67,"2,27","0,78",45,"-0,62","0,37",69,151,"0,13",27,"0,12",31,"0,12",30,"0,01",62,"0,02",66,"9,34",38,30,240,"2,7","0,51",29,"4,98",38,"0,13",29,"0,1",32,"0,12",35,"-0,04",76,"0,04",73,"0,15","0,7",48,"11,82",33
GARUPA 8520 LOOKOUT7TROUXAS,O162115,2011,,P,PO,57,,1,24,"-0,09","0,41",34,"1,87","0,4",50,,,,,"0,13",26,"0,19",15,"0,18",15,"0,01",60,"-0,13",7,"8,41",41,1,8,"2,1","0,17",36,"3,97",43,"0,14",29,"0,18",16,"0,2",17,"0,01",57,"-0,14",8,"0,56","0,17",16,"11,81",33
BON VIEW NEW DESIGN 878,IA-721,1998,,P,IMP,,,20,306,"0,11","0,73",51,"1,45","0,77",55,"5,81","0,48",1,354,"0,04",60,"0,09",39,0,70,"0,28",3,"-0,15",5,"3,87",57,19,239,"5,21","0,53",9,"6,66",28,"0,06",52,"0,11",30,"0,02",64,"0,32",3,"-0,23",2,"0,42","0,64",24,"11,79",33
REDBAR RED LABEL B192 ALQUEIRE,O159123,2012,,V,PO,9271,,1,29,"0,32","0,49",65,"2,08","0,47",47,"1,32","0,16",14,15,"0,02",66,"-0,02",76,"-0,09",93,"0,18",12,"-0,08",16,"4,86",53,1,29,"4,67","0,29",12,"6,75",28,"0,06",52,"0,05",51,"-0,04",83,"0,19",11,"-0,06",24,"0,48","0,37",21,"11,65",34
INHANDUÍ 1349 DON LEO DENSITY,O170423,2013,,P,PO,8386,,1,33,"-0,09","0,46",34,"2,5","0,43",42,,,,,"0,13",28,"0,04",56,"0,07",45,"0,17",14,"-0,15",5,"9,87",37,1,12,"1,2","0,23",47,"3,71",45,"0,17",19,"0,06",46,"0,12",36,"0,24",7,"-0,18",4,"0,45","0,39",22,"11,62",34
FSL I BERRIEL 721 TE,O134706,2009,,P,PO,14320,,2,23,"0,4","0,39",69,"5,61","0,39",16,,,,,"0,09",40,"0,2",14,"0,11",33,"0,17",14,"-0,04",29,"16,24",20,2,21,"0,81","0,2",52,"6,42",30,"0,12",34,"0,21",12,"0,13",33,"0,18",14,"-0,06",24,"-0,02","0,42",66,"11,59",34
TRES MARIAS 7033 CANDOMBE 6164 TE,IA-931,2004,,P,IMP,,,13,87,"0,08","0,57",48,"1,94","0,61",49,"-1,54","0,31",84,163,"0,06",50,"0,06",51,"0,11",34,"0,08",38,"0,01",56,"6,07",50,10,39,"5,05","0,32",10,"6,99",26,"0,1",40,"0,12",27,"0,13",33,"0,02",57,"0,02",63,"-0,17","0,51",79,"11,58",34
SAC CONVERSATION,IA-1660,2013,,P,IMP,,,4,44,"-0,91","0,47",5,"5,37","0,45",17,,,,,"0,14",22,"0,18",17,"0,18",15,"0,16",15,"-0,09",13,"17,6",17,3,32,"-1,29","0,18",82,"4,08",43,"0,18",17,"0,18",16,"0,22",14,"0,16",16,"-0,12",11,"0,28","0,31",36,"11,57",34
GAP 3123 QUEBRACHO BARTO,O121417,2007,,V,PO,2555,,2,510,"0,98","0,83",93,"1,63","0,82",53,"-0,94","0,53",74,341,"0,18",15,"0,08",42,"0,17",17,,,"-0,03",31,"9,77",37,2,351,"1,86","0,62",39,"3,49",47,"0,12",35,"0,09",38,"0,23",12,,,"0,04",74,"0,45","0,76",23,"11,56",34
LEACHMAN SAUGAHATCHEE 3000C,IA-494,1993,,P,IMP,,,17,118,"-0,52","0,63",12,"3,24","0,68",34,"0,97","0,39",19,222,"0,14",24,"0,14",25,"0,11",34,"0,14",20,"0,09",92,"12,14",31,15,81,"2,32","0,41",33,"5,56",34,"0,08",47,"0,03",59,"0,07",49,"0,05",44,"0,13",95,"0,14","0,46",49,"11,51",34
ALBARDÃO 055 PASTORIZA BADLANDS,C296722,2008,,V,PC,436,,4,137,"-0,4","0,36",16,"2,72","0,56",40,"-2,15","0,23",91,43,"0,1",35,"0,03",57,"0,12",32,"0,17",14,"-0,04",29,"9,59",37,3,114,"0,35","0,33",60,"3,07",50,"0,24",9,"0,04",52,"0,24",10,"0,21",10,"-0,03",34,"0,48","0,46",21,"11,47",34
RED TER RON PARKER 34A,IA-1889,2013,,P,IMP,,,3,29,"2,51","0,42",99,"3,06","0,43",37,,,,,"0,21",10,"0,24",8,"0,16",20,"0,17",13,"-0,03",35,"14,44",25,2,19,"-1,38","0,19",83,"1,68",58,"0,21",13,"0,2",13,"0,18",21,"0,17",14,"-0,02",40,"0,56","0,33",17,"11,41",34
VOLCAN BLOCKANA 4259 TE TANQUE,IA-1297,2009,,V,IMP,,,31,457,"0,93","0,78",92,"4,15","0,81",27,"-1,6","0,39",84,143,"0,19",12,"0,25",8,"0,26",5,"0,07",38,"0,12",95,"16,48",20,28,352,"0,34","0,58",60,"4,49",40,"0,16",22,"0,21",12,"0,27",7,"0,04",47,"0,17",98,"-0,29","0,74",86,"11,33",35
GAP FIV5065,O185323,2014,,P,PO,2555,,2,78,"0,75","0,62",87,"3,52","0,6",32,,,,,"0,13",27,"0,17",18,"0,06",50,,,"-0,28",1,"12,42",30,2,62,"2,44","0,28",32,"5,96",32,"0,13",32,"0,06",45,"-0,01",74,,,"-0,3",1,"-0,32","0,46",88,"11,29",35
GLACIER CHATEAU 744,IA-663,1997,,V,IMP,,,26,529,"-0,31","0,74",20,"3,53","0,81",32,"0,14","0,53",39,362,"0,08",44,"0,06",48,"0,08",43,"0,17",13,"-0,03",34,"10,66",35,21,383,"3,28","0,6",23,"6,81",28,"0,14",27,"0,07",42,"0,15",28,"0,19",12,"-0,1",16,"-0,5","0,64",94,"11,25",35
INHANDUI 1763,C276560,2007,,V,PC,8386,,10,308,"-0,26","0,75",22,"2,67","0,77",41,"1,04","0,2",18,37,"0,23",7,"0,27",6,"0,23",8,"0,07",39,"-0,19",2,"14,19",26,8,224,"1,16","0,51",47,"3,84",44,"0,25",8,"0,23",9,"0,25",9,"0,13",21,"-0,17",5,"-0,91","0,68",99,"11,22",35
TRADIÇÃO 1933,C372893,2012,,P,PC,3638,,2,70,"0,09","0,45",48,"-0,11","0,6",70,"0,17","0,14",38,6,"0,23",7,"0,07",46,"0,24",7,,,"-0,03",32,"7,25",45,2,59,"1,02","0,41",50,"0,91",63,"0,21",13,"0,02",62,"0,2",17,,,"-0,03",37,"0,5","0,53",19,"11,17",35
S2 SLEEP EASY 3059-S2-9020,O097779,2003,,P,PO,6667,,3,48,"0,77","0,56",88,"2,15","0,57",46,"2,85","0,26",3,72,"0,14",24,"0,16",21,"0,15",22,"0,06",42,"-0,04",28,"9,43",38,2,35,"1,98","0,35",37,"4,13",43,"0,17",20,"0,13",26,"0,16",26,"0,07",38,"-0,1",16,"0,01","0,49",62,"11,1",35
UMBU 1296 HEADLINER,O122521,2007,,P,PO,99,,3,154,"-0,21","0,73",25,"2,06","0,71",47,"0,71","0,32",25,75,"0,13",25,"0,1",36,"0,17",17,"0,02",58,"0,02",65,"9,09",39,3,122,"3,78","0,48",18,"5,85",32,"0,16",24,"0,14",22,"0,24",11,"0,02",55,"0,03",68,"-0,67","0,65",97,"11,09",35
TRES MARIAS 8189 YESQUERO TE YESQUERO,IA-1151,2008,,V,IMP,,,37,353,"-0,62","0,77",9,"1,4","0,79",55,"-0,74","0,31",71,103,"0,14",24,"0,08",44,"0,15",21,"0,11",28,"0,1",93,"7,64",44,31,247,"3,01","0,54",26,"4,41",40,"0,16",24,"0,1",34,"0,18",20,"0,12",24,"0,08",88,"-0,1","0,72",74,"11,06",35
LARSON SUN KING 016,IA-1345,2010,,V,IMP,,,11,66,"-1,61","0,42",2,"2,46","0,53",43,"-0,68","0,07",70,13,"0,04",57,"-0,01",73,"-0,05",85,"0,19",10,"0,04",72,"6,68",47,9,34,"4,15","0,24",15,"6,61",29,"0,07",51,"0,01",64,0,70,"0,17",15,"0,07",83,"0,16","0,42",47,"10,96",36
CARUMBE RED M. LEAGUE 1327,O154179,2010,,V,PO,18551,,1,25,"-0,68","0,46",8,"3,63","0,43",31,,,,,"0,06",53,"0,01",66,0,72,,,"-0,03",35,10,36,1,11,"3,07","0,19",25,"6,7",28,"0,09",41,"0,03",56,"0,01",69,,,"0,02",64,"-0,07","0,25",70,"10,95",36
WESTWIND RITO 8503-DJH-019,IA-367,1990,,P,IMP,,,20,100,"0,17","0,65",55,"3,15","0,7",35,"3,02","0,48",2,232,"0,1",37,"0,09",41,"0,12",31,"0,1",31,"-0,04",30,"10,44",35,16,56,"3,7","0,45",18,"6,85",27,"0,09",43,"0,12",28,"0,12",36,"0,1",29,"-0,03",37,"-0,45","0,54",92,"10,89",36
BT RIGHT TIME 24J,IA-886,1999,,P,IMP,,,7,142,"-0,26","0,44",22,"0,67","0,65",63,"0,19","0,14",37,38,"0,04",59,"-0,05",83,0,71,"0,03",53,"-0,13",8,"2,1",63,6,94,"3,53","0,35",20,"4,19",42,"0,1",38,"0,04",53,"0,03",63,"0,06",41,"-0,16",6,"0,91","0,37",4,"10,87",36
GAP B585,C318897,2009,,V,PC,2555,,2,21,"0,07","0,36",47,"0,93","0,34",61,"-1,43","0,1",81,11,"0,18",15,"-0,16",97,"-0,05",86,"0,18",13,"0,08",88,"8,02",42,2,19,1,"0,17",50,"1,93",57,"0,25",8,"-0,12",96,"-0,03",81,"0,23",7,"0,15",97,,,,"10,86",36
RINCON PENETRA 1642 DEL SARANDY,O141996,2010,,P,PO,7287,,6,102,"1,19","0,64",96,"2,76","0,63",40,"-3,61","0,21",98,18,"0,08",43,"0,2",14,"0,2",11,"-0,07",87,"0,1",92,"8,94",39,5,83,"2,91","0,32",27,"5,66",34,"0,04",57,"0,11",30,"0,19",20,"-0,1",89,"0,1",91,"0,43","0,57",24,"10,85",36
BR NEW FRONTIER 095,IA-819,2000,,P,IMP,,,13,138,"0,75","0,66",87,"2,34","0,68",44,"3,05","0,33",2,139,"0,08",43,"0,05",54,"-0,01",77,"0,19",11,"0,07",86,"7,85",43,8,105,"2,19","0,39",35,"4,53",40,"0,07",51,"-0,06",86,"-0,07",89,"0,19",12,"0,02",63,"0,76","0,48",8,"10,74",36
TRES MARIAS 6301 ZORZAL TE ZORZAL,IA-850,2001,,P,IMP,,,70,995,"0,59","0,85",80,"4,54","0,86",24,"-5,28","0,66",99,1305,"0,12",31,"0,1",35,"0,11",34,"0,03",54,"0,08",87,"14,55",25,57,635,"0,99","0,62",50,"5,53",34,"0,08",45,"0,06",46,"0,08",47,"-0,04",77,"0,06",79,"0,1","0,81",53,"10,71",36
SANTA JOANA 2008,C375105,2013,,P,PC,15398,,1,23,"0,05","0,45",46,"3,58","0,45",32,"2,71","0,07",3,4,"0,07",47,"0,08",44,"0,15",23,"0,23",6,"0,01",58,"10,43",35,1,18,"3,24","0,26",23,"6,82",27,"0,11",37,"0,1",33,"0,2",16,,,"0,01",60,"-0,41","0,38",91,"10,65",37
RECONQUISTA1301NACOCACHAFAZFENOMENA,O122718,2007,,V,PO,155,,14,73,"0,56","0,53",79,"3,38","0,55",34,"-2,29","0,23",92,81,"0,05",56,"0,09",38,"0,14",25,"0,02",59,0,56,"9,04",39,10,27,"3,04","0,22",26,"6,42",30,"0,12",34,"0,18",16,"0,13",33,"0,05",45,"-0,01",46,"-0,16","0,37",78,"10,61",37
NICHOLS PERFORMA D162 PERFORMA,IA-845,1994,,P,IMP,,,11,48,"1,29","0,45",97,"4,99","0,47",20,"-1,46","0,14",82,88,"0,06",50,"-0,06",85,"0,09",40,"0,15",17,"0,08",88,"13,66",27,9,38,"1,7","0,16",41,"6,7",28,"0,06",53,0,70,"0,1",41,"0,2",10,"0,07",83,"0,07","0,34",57,"10,53",37
FSL 953 IMPÉRIO,O153578,2010,,P,PO,18583,,2,159,"1,33","0,63",98,"1,14","0,62",59,"-1,23","0,11",78,1,0,72,"-0,02",77,"-0,03",81,"0,01",61,"-0,07",20,"1,89",64,2,137,"5,45","0,39",8,"6,6",29,0,71,"0,02",62,"0,04",58,0,63,"-0,07",23,"0,61","0,64",14,"10,5",37
TRADIÇÃO T69,O190735,2015,,P,PO,3638,,1,45,0,"0,46",41,"4,06","0,51",28,,,,,"0,11",33,"0,21",12,"0,14",24,,,"0,03",69,"13,13",28,1,19,"2,85","0,32",28,"6,91",27,"0,11",38,"0,13",26,"0,13",34,,,"0,05",78,"-0,73","0,44",98,"10,49",37
LEACHMAN NONE BETTER 9604,IA-341,1991,,V,IMP,,,41,844,"-0,2","0,79",25,"4,43","0,84",25,"-1,49","0,63",83,741,"0,01",70,"0,1",37,"0,05",53,"-0,04",78,0,54,"10,3",36,33,666,"3,47","0,62",21,"7,9",22,"0,03",63,"0,09",36,"0,07",48,"0,05",46,"-0,01",44,"0,02","0,65",62,"10,46",37
CIA.AZUL KODAK TE 1278 KODAK,O142987,2010,,P,PO,8538,,4,31,"0,09","0,51",48,"4,51","0,51",24,"-2,44","0,21",94,14,"0,11",32,"0,03",59,"-0,06",88,"0,14",20,0,49,"14,28",25,4,26,"0,57","0,33",56,"5,08",37,"0,06",53,"-0,01",71,"-0,11",94,"0,07",39,"-0,02",41,"0,42","0,35",25,"10,46",37
LAZY MC HONKY TONK 11X HONKY,IA-1363,2010,,V,IMP,,,3,103,"0,15","0,5",53,"-0,24","0,63",72,"-0,57","0,11",67,22,"0,11",33,"0,05",52,"0,1",39,"-0,01",67,"-0,08",16,"2,49",61,3,96,"4,44","0,39",14,"4,2",42,"0,13",31,"0,15",21,"0,17",24,"0,05",45,"-0,12",10,"0,06","0,39",58,"10,39",37
TRES MARIAS 9257 FEDERAL TE FEDERAL,IA-1459,2011,,P,IMP,,K,34,415,"0,72","0,77",85,"3,64","0,79",31,"-5,1","0,23",99,48,"0,12",30,"0,06",48,"0,1",38,"0,1",29,"0,13",96,"12,4",30,28,286,"2,72","0,42",29,"6,36",30,"0,05",55,"0,03",59,"0,05",56,"0,05",44,"0,15",97,"-0,28","0,74",86,"10,31",38
LAS LILAS 1385 MAX LUXOR,IA-1142,2005,,P,IMP,,,13,169,"0,22","0,67",59,"2,36","0,71",44,"-1,48","0,3",83,88,"0,11",34,"0,15",23,"0,07",46,"-0,01",67,"-0,24",1,"8,76",40,12,131,"0,51","0,45",57,"2,87",51,"0,13",30,"0,14",24,"0,07",49,"0,01",59,"-0,24",1,"0,82","0,62",6,"10,29",38
GAP C035,C334233,2010,,V,PC,2555,,3,227,"0,44","0,77",72,"1,47","0,76",55,"-0,89","0,31",73,69,"0,21",11,"0,08",42,"0,15",22,,,"0,04",72,"10,35",35,3,173,"-0,09","0,52",65,"1,38",60,"0,17",20,"0,09",35,"0,22",14,,,0,56,"0,49","0,68",20,"10,26",38
CIA.AZUL TE2150,O172424,2013,,P,PO,8538,,1,80,"-0,73","0,64",7,"3,83","0,63",30,"-0,44","0,15",65,7,"0,1",37,"0,24",8,"0,24",6,0,63,"0,01",61,"12,18",31,1,43,"1,41","0,37",44,"5,24",36,"0,05",56,"0,26",7,"0,3",5,"-0,06",83,"0,01",58,"0,35","0,45",31,"10,19",38
TRADIÇÃO AZUL 9132 REAL,O131851,2008,,P,PO,13339,,2,21,,,,"2,83","0,41",39,,,,,"0,07",47,"0,16",21,"0,06",51,"0,07",41,"0,1",92,"8,61",40,2,11,"2,39","0,18",33,"5,22",36,"0,05",54,"0,15",20,"0,03",62,"0,02",56,"0,09",89,"0,44","0,4",23,"10,12",38
SANTO IZIDRO I293,C286170,2007,,V,PC,1639,,2,25,"-1,16","0,36",3,"5,37","0,42",17,"1,04","0,14",18,1,"0,03",62,"0,04",56,"0,15",23,"-0,07",87,"0,04",71,"13,41",28,2,14,"1,57","0,23",42,"6,94",27,"0,01",69,"-0,02",75,"0,13",32,"-0,13",93,"0,05",75,"0,32","0,28",33,"9,97",38
SANTA EULÁLIA BRILLIANCE 01053,O173375,2013,,P,PO,95,,1,22,"-0,54","0,42",12,"5,19","0,4",18,,,,,"0,07",47,"0,15",24,"0,21",10,0,65,"-0,01",,"14,45",25,1,22,"1,91","0,24",38,"7,1",26,"0,03",61,"0,03",57,"0,17",24,"-0,04",78,,,"-0,2","0,35",81,"9,89",39
SANTA EULÁLIA ZORZAL 960,O173378,2013,,P,PO,95,,1,25,"0,75","0,43",87,"2,83","0,41",39,,,,,"0,1",37,"0,19",15,"0,06",50,"0,09",31,0,,"9,72",37,1,25,"1,64","0,26",42,"4,47",40,"0,15",26,"0,19",14,"0,09",43,"0,13",21,,,"-0,11","0,36",74,"9,82",39
